user_id,segment,signup_date,event_date,event
9598,free,2025-03-02,2025-03-29,session
9598,free,2025-03-02,2025-03-25,feature_use
9599,free,2025-03-14,2025-04-05,feature_use
9599,free,2025-03-14,2025-04-10,session
9599,free,2025-03-14,2025-04-07,session
9599,free,2025-03-14,2025-04-05,session
9599,free,2025-03-14,2025-04-10,session
9599,free,2025-03-14,2025-04-09,feature_use
9599,free,2025-03-14,2025-04-09,session
9599,free,2025-03-14,2025-04-15,session
9599,free,2025-03-14,2025-04-11,session
9599,free,2025-03-14,2025-04-14,session
9599,free,2025-03-14,2025-04-19,session
9599,free,2025-03-14,2025-04-19,session
9599,free,2025-03-14,2025-04-19,session
9599,free,2025-03-14,2025-04-22,session
9599,free,2025-03-14,2025-04-20,session
9599,free,2025-03-14,2025-04-24,session
9599,free,2025-03-14,2025-04-21,session
9599,free,2025-03-14,2025-04-23,session
9599,free,2025-03-14,2025-04-18,session
9599,free,2025-03-14,2025-04-23,session
9599,free,2025-03-14,2025-04-24,session
9600,free,2025-04-15,2025-04-15,session
9600,free,2025-04-15,2025-04-15,session
9600,free,2025-04-15,2025-04-20,purchase
9600,free,2025-04-15,2025-04-17,session
9600,free,2025-04-15,2025-04-21,purchase
9600,free,2025-04-15,2025-04-19,feature_use
9600,free,2025-04-15,2025-04-29,session
9600,free,2025-04-15,2025-05-05,session
9600,free,2025-04-15,2025-05-02,session
9600,free,2025-04-15,2025-04-29,session
9600,free,2025-04-15,2025-05-02,session
9600,free,2025-04-15,2025-05-04,purchase
9600,free,2025-04-15,2025-04-30,session
9600,free,2025-04-15,2025-05-16,session
9600,free,2025-04-15,2025-05-17,session
9600,free,2025-04-15,2025-05-16,session
9600,free,2025-04-15,2025-05-19,feature_use
9600,free,2025-04-15,2025-05-14,session
9600,free,2025-04-15,2025-05-16,session
9600,free,2025-04-15,2025-05-17,session
9600,free,2025-04-15,2025-05-15,session
9600,free,2025-04-15,2025-05-17,session
9600,free,2025-04-15,2025-05-18,session
9600,free,2025-04-15,2025-05-13,session
9600,free,2025-04-15,2025-05-17,session
9601,free,2025-02-26,2025-05-04,session
9601,free,2025-02-26,2025-05-03,session
9601,free,2025-02-26,2025-05-05,session
9601,free,2025-02-26,2025-05-02,session
9601,free,2025-02-26,2025-05-03,session
9601,free,2025-02-26,2025-04-30,feature_use
9603,trial,2025-01-23,2025-05-13,feature_use
9604,free,2025-04-06,2025-04-26,session
9604,free,2025-04-06,2025-04-23,session
9604,free,2025-04-06,2025-04-20,session
9604,free,2025-04-06,2025-04-20,session
9605,free,2025-03-25,2025-03-29,session
9605,free,2025-03-25,2025-03-31,session
9605,free,2025-03-25,2025-03-25,session
9605,free,2025-03-25,2025-03-30,feature_use
9605,free,2025-03-25,2025-05-04,session
9607,free,2025-01-23,2025-02-03,feature_use
9607,free,2025-01-23,2025-02-01,session
9607,free,2025-01-23,2025-02-05,feature_use
9610,trial,2025-06-04,2025-06-07,session
9610,trial,2025-06-04,2025-06-08,session
9610,trial,2025-06-04,2025-06-08,session
9610,trial,2025-06-04,2025-06-10,purchase
9610,trial,2025-06-04,2025-06-10,session
9610,trial,2025-06-04,2025-06-05,session
9610,trial,2025-06-04,2025-06-26,session
9610,trial,2025-06-04,2025-06-28,session
9610,trial,2025-06-04,2025-06-27,feature_use
9610,trial,2025-06-04,2025-06-25,session
9610,trial,2025-06-04,2025-07-01,session
9610,trial,2025-06-04,2025-06-25,feature_use
9610,trial,2025-06-04,2025-07-01,session
9610,trial,2025-06-04,2025-06-26,session
9610,trial,2025-06-04,2025-07-01,session
9611,paid,2025-01-09,2025-01-15,session
9611,paid,2025-01-09,2025-01-13,purchase
9611,paid,2025-01-09,2025-01-13,purchase
9611,paid,2025-01-09,2025-01-15,session
9611,paid,2025-01-09,2025-01-09,session
9611,paid,2025-01-09,2025-01-13,feature_use
9611,paid,2025-01-09,2025-01-15,session
9611,paid,2025-01-09,2025-01-19,session
9611,paid,2025-01-09,2025-01-20,session
9611,paid,2025-01-09,2025-01-21,session
9611,paid,2025-01-09,2025-01-20,session
9611,paid,2025-01-09,2025-01-18,session
9611,paid,2025-01-09,2025-01-17,session
9611,paid,2025-01-09,2025-05-13,feature_use
9611,paid,2025-01-09,2025-05-08,session
9611,paid,2025-01-09,2025-05-10,session
9611,paid,2025-01-09,2025-05-13,session
9611,paid,2025-01-09,2025-05-13,session
9611,paid,2025-01-09,2025-05-09,session
9612,free,2025-06-01,2025-06-01,session
9612,free,2025-06-01,2025-06-02,session
9612,free,2025-06-01,2025-06-06,session
9612,free,2025-06-01,2025-06-06,session
9612,free,2025-06-01,2025-06-03,session
9612,free,2025-06-01,2025-06-01,session
9612,free,2025-06-01,2025-06-02,feature_use
9612,free,2025-06-01,2025-06-04,session
9612,free,2025-06-01,2025-06-11,session
9612,free,2025-06-01,2025-06-14,session
9612,free,2025-06-01,2025-06-08,session
9612,free,2025-06-01,2025-06-11,session
9612,free,2025-06-01,2025-06-08,session
9612,free,2025-06-01,2025-06-09,session
9612,free,2025-06-01,2025-06-12,session
9612,free,2025-06-01,2025-06-13,session
9612,free,2025-06-01,2025-06-10,session
9612,free,2025-06-01,2025-06-08,session
9612,free,2025-06-01,2025-06-10,session
9612,free,2025-06-01,2025-06-13,session
9612,free,2025-06-01,2025-06-22,session
9612,free,2025-06-01,2025-06-28,session
9612,free,2025-06-01,2025-06-26,session
9612,free,2025-06-01,2025-06-23,purchase
9612,free,2025-06-01,2025-06-25,session
9613,free,2025-04-30,2025-05-06,purchase
9613,free,2025-04-30,2025-05-06,session
9613,free,2025-04-30,2025-05-06,session
9613,free,2025-04-30,2025-05-02,feature_use
9613,free,2025-04-30,2025-05-04,session
9613,free,2025-04-30,2025-05-01,session
9613,free,2025-04-30,2025-05-04,session
9613,free,2025-04-30,2025-05-05,feature_use
9613,free,2025-04-30,2025-05-06,feature_use
9613,free,2025-04-30,2025-05-04,session
9613,free,2025-04-30,2025-05-19,session
9613,free,2025-04-30,2025-05-18,session
9613,free,2025-04-30,2025-05-20,session
9613,free,2025-04-30,2025-05-19,session
9613,free,2025-04-30,2025-05-18,session
9613,free,2025-04-30,2025-05-20,feature_use
9613,free,2025-04-30,2025-05-15,session
9613,free,2025-04-30,2025-05-18,session
9613,free,2025-04-30,2025-05-18,session
9613,free,2025-04-30,2025-05-15,session
9613,free,2025-04-30,2025-05-20,session
9613,free,2025-04-30,2025-05-14,session
9613,free,2025-04-30,2025-05-15,session
9614,free,2025-01-21,2025-02-04,session
9614,free,2025-01-21,2025-02-07,purchase
9614,free,2025-01-21,2025-02-04,session
9614,free,2025-01-21,2025-02-06,session
9614,free,2025-01-21,2025-02-08,feature_use
9614,free,2025-01-21,2025-02-04,session
9614,free,2025-01-21,2025-02-10,session
9616,free,2025-06-18,2025-06-22,session
9616,free,2025-06-18,2025-06-23,session
9616,free,2025-06-18,2025-06-18,session
9616,free,2025-06-18,2025-06-22,session
9616,free,2025-06-18,2025-06-24,feature_use
9616,free,2025-06-18,2025-06-19,session
9616,free,2025-06-18,2025-06-24,session
9616,free,2025-06-18,2025-06-23,session
9616,free,2025-06-18,2025-06-22,session
9618,trial,2025-05-18,2025-05-19,session
9618,trial,2025-05-18,2025-05-22,session
9618,trial,2025-05-18,2025-05-24,session
9618,trial,2025-05-18,2025-05-19,session
9618,trial,2025-05-18,2025-05-18,session
9618,trial,2025-05-18,2025-05-29,session
9618,trial,2025-05-18,2025-05-30,session
9618,trial,2025-05-18,2025-05-25,session
9618,trial,2025-05-18,2025-05-29,session
9618,trial,2025-05-18,2025-05-26,feature_use
9618,trial,2025-05-18,2025-05-30,session
9618,trial,2025-05-18,2025-06-04,session
9618,trial,2025-05-18,2025-06-02,session
9618,trial,2025-05-18,2025-06-07,session
9618,trial,2025-05-18,2025-06-02,feature_use
9618,trial,2025-05-18,2025-06-06,session
9618,trial,2025-05-18,2025-06-07,session
9618,trial,2025-05-18,2025-06-14,session
9618,trial,2025-05-18,2025-06-11,session
9618,trial,2025-05-18,2025-06-11,feature_use
9618,trial,2025-05-18,2025-06-13,purchase
9618,trial,2025-05-18,2025-06-12,session
9618,trial,2025-05-18,2025-06-14,session
9618,trial,2025-05-18,2025-06-09,feature_use
9618,trial,2025-05-18,2025-06-11,session
9618,trial,2025-05-18,2025-06-09,session
9618,trial,2025-05-18,2025-06-11,feature_use
9618,trial,2025-05-18,2025-06-12,session
9618,trial,2025-05-18,2025-06-10,session
9618,trial,2025-05-18,2025-06-11,session
9618,trial,2025-05-18,2025-06-10,session
9618,trial,2025-05-18,2025-06-19,session
9618,trial,2025-05-18,2025-06-19,session
9618,trial,2025-05-18,2025-06-18,session
9618,trial,2025-05-18,2025-06-19,session
9618,trial,2025-05-18,2025-06-21,session
9618,trial,2025-05-18,2025-06-16,feature_use
9618,trial,2025-05-18,2025-06-20,feature_use
9618,trial,2025-05-18,2025-06-21,session
9618,trial,2025-05-18,2025-06-19,session
9618,trial,2025-05-18,2025-06-19,feature_use
9618,trial,2025-05-18,2025-06-21,session
9618,trial,2025-05-18,2025-06-21,session
9618,trial,2025-05-18,2025-06-18,feature_use
9618,trial,2025-05-18,2025-06-23,session
9618,trial,2025-05-18,2025-06-23,session
9618,trial,2025-05-18,2025-06-27,session
9622,free,2025-05-08,2025-05-11,feature_use
9622,free,2025-05-08,2025-05-11,session
9622,free,2025-05-08,2025-05-09,session
9623,free,2025-04-09,2025-04-13,session
9623,free,2025-04-09,2025-04-11,session
9623,free,2025-04-09,2025-04-10,session
9623,free,2025-04-09,2025-04-12,session
9623,free,2025-04-09,2025-04-10,session
9623,free,2025-04-09,2025-04-15,session
9623,free,2025-04-09,2025-04-10,session
9623,free,2025-04-09,2025-04-24,session
9623,free,2025-04-09,2025-04-23,session
9623,free,2025-04-09,2025-04-29,session
9623,free,2025-04-09,2025-04-25,session
9623,free,2025-04-09,2025-04-28,session
9623,free,2025-04-09,2025-06-07,feature_use
9623,free,2025-04-09,2025-06-05,session
9623,free,2025-04-09,2025-06-04,feature_use
9623,free,2025-04-09,2025-06-07,feature_use
9623,free,2025-04-09,2025-06-04,session
9623,free,2025-04-09,2025-06-07,feature_use
9623,free,2025-04-09,2025-06-07,session
9624,free,2025-01-06,2025-01-24,session
9624,free,2025-01-06,2025-01-22,session
9624,free,2025-01-06,2025-01-24,feature_use
9624,free,2025-01-06,2025-01-22,purchase
9624,free,2025-01-06,2025-01-24,feature_use
9624,free,2025-01-06,2025-01-22,session
9624,free,2025-01-06,2025-01-25,session
9624,free,2025-01-06,2025-01-25,session
9624,free,2025-01-06,2025-01-22,session
9625,trial,2025-01-09,2025-01-14,session
9625,trial,2025-01-09,2025-01-14,session
9625,trial,2025-01-09,2025-01-11,purchase
9625,trial,2025-01-09,2025-01-11,session
9625,trial,2025-01-09,2025-01-14,session
9625,trial,2025-01-09,2025-01-11,session
9625,trial,2025-01-09,2025-01-09,feature_use
9625,trial,2025-01-09,2025-01-11,session
9625,trial,2025-01-09,2025-01-10,session
9625,trial,2025-01-09,2025-01-11,session
9625,trial,2025-01-09,2025-01-20,session
9625,trial,2025-01-09,2025-01-22,purchase
9625,trial,2025-01-09,2025-01-22,feature_use
9625,trial,2025-01-09,2025-01-16,session
9625,trial,2025-01-09,2025-01-17,session
9625,trial,2025-01-09,2025-01-22,session
9625,trial,2025-01-09,2025-01-16,feature_use
9625,trial,2025-01-09,2025-01-21,session
9625,trial,2025-01-09,2025-01-20,session
9625,trial,2025-01-09,2025-01-17,feature_use
9625,trial,2025-01-09,2025-01-20,feature_use
9625,trial,2025-01-09,2025-01-24,session
9625,trial,2025-01-09,2025-01-23,session
9625,trial,2025-01-09,2025-01-26,feature_use
9625,trial,2025-01-09,2025-01-26,session
9625,trial,2025-01-09,2025-01-27,session
9625,trial,2025-01-09,2025-01-25,session
9625,trial,2025-01-09,2025-01-28,session
9625,trial,2025-01-09,2025-01-31,session
9625,trial,2025-01-09,2025-01-31,feature_use
9625,trial,2025-01-09,2025-01-31,purchase
9625,trial,2025-01-09,2025-02-02,session
9625,trial,2025-01-09,2025-02-01,feature_use
9625,trial,2025-01-09,2025-02-01,session
9625,trial,2025-01-09,2025-02-11,purchase
9625,trial,2025-01-09,2025-02-11,purchase
9625,trial,2025-01-09,2025-02-08,session
9625,trial,2025-01-09,2025-02-08,session
9625,trial,2025-01-09,2025-02-06,session
9625,trial,2025-01-09,2025-02-10,session
9625,trial,2025-01-09,2025-02-08,session
9625,trial,2025-01-09,2025-02-10,session
9625,trial,2025-01-09,2025-02-11,session
9625,trial,2025-01-09,2025-02-16,feature_use
9625,trial,2025-01-09,2025-02-15,session
9625,trial,2025-01-09,2025-02-14,session
9625,trial,2025-01-09,2025-02-19,session
9625,trial,2025-01-09,2025-02-13,session
9625,trial,2025-01-09,2025-02-13,session
9625,trial,2025-01-09,2025-02-21,feature_use
9625,trial,2025-01-09,2025-02-20,feature_use
9625,trial,2025-01-09,2025-02-24,session
9625,trial,2025-01-09,2025-02-22,feature_use
9625,trial,2025-01-09,2025-02-24,feature_use
9625,trial,2025-01-09,2025-03-24,session
9625,trial,2025-01-09,2025-03-24,session
9625,trial,2025-01-09,2025-03-23,session
9625,trial,2025-01-09,2025-03-20,session
9625,trial,2025-01-09,2025-03-20,feature_use
9625,trial,2025-01-09,2025-03-23,feature_use
9625,trial,2025-01-09,2025-03-25,session
9625,trial,2025-01-09,2025-03-25,session
9625,trial,2025-01-09,2025-04-19,session
9625,trial,2025-01-09,2025-04-22,session
9625,trial,2025-01-09,2025-04-23,session
9625,trial,2025-01-09,2025-04-19,session
9625,trial,2025-01-09,2025-04-20,session
9625,trial,2025-01-09,2025-04-20,session
9625,trial,2025-01-09,2025-04-21,session
9625,trial,2025-01-09,2025-04-22,session
9625,trial,2025-01-09,2025-04-18,feature_use
9625,trial,2025-01-09,2025-04-19,session
9625,trial,2025-01-09,2025-04-21,feature_use
9626,free,2025-04-25,2025-05-04,session
9626,free,2025-04-25,2025-05-07,session
9626,free,2025-04-25,2025-05-04,session
9626,free,2025-04-25,2025-05-02,feature_use
9626,free,2025-04-25,2025-05-04,session
9626,free,2025-04-25,2025-05-08,session
9626,free,2025-04-25,2025-05-08,session
9626,free,2025-04-25,2025-05-05,feature_use
9626,free,2025-04-25,2025-05-06,session
9626,free,2025-04-25,2025-05-02,session
9626,free,2025-04-25,2025-05-05,session
9626,free,2025-04-25,2025-05-19,session
9626,free,2025-04-25,2025-05-21,purchase
9626,free,2025-04-25,2025-05-16,session
9626,free,2025-04-25,2025-05-17,purchase
9626,free,2025-04-25,2025-05-20,session
9626,free,2025-04-25,2025-05-17,feature_use
9626,free,2025-04-25,2025-05-18,session
9626,free,2025-04-25,2025-05-22,feature_use
9626,free,2025-04-25,2025-05-22,session
9626,free,2025-04-25,2025-05-18,feature_use
9626,free,2025-04-25,2025-05-18,session
9626,free,2025-04-25,2025-05-18,session
9627,free,2025-02-16,2025-02-20,session
9627,free,2025-02-16,2025-02-16,feature_use
9627,free,2025-02-16,2025-02-21,session
9627,free,2025-02-16,2025-02-17,session
9627,free,2025-02-16,2025-03-15,session
9627,free,2025-02-16,2025-03-14,session
9627,free,2025-02-16,2025-03-11,session
9627,free,2025-02-16,2025-03-13,session
9628,free,2025-02-27,2025-02-27,session
9628,free,2025-02-27,2025-03-02,session
9628,free,2025-02-27,2025-03-03,session
9628,free,2025-02-27,2025-03-05,session
9628,free,2025-02-27,2025-02-27,feature_use
9628,free,2025-02-27,2025-02-28,session
9629,free,2025-06-16,2025-07-02,session
9629,free,2025-06-16,2025-07-01,session
9629,free,2025-06-16,2025-06-30,purchase
9629,free,2025-06-16,2025-07-05,session
9629,free,2025-06-16,2025-07-04,session
9629,free,2025-06-16,2025-07-03,session
9629,free,2025-06-16,2025-07-06,session
9629,free,2025-06-16,2025-07-01,feature_use
9629,free,2025-06-16,2025-06-30,feature_use
9630,free,2025-05-25,2025-05-28,session
9630,free,2025-05-25,2025-05-28,session
9630,free,2025-05-25,2025-05-28,session
9630,free,2025-05-25,2025-05-27,session
9630,free,2025-05-25,2025-06-10,session
9630,free,2025-05-25,2025-06-09,session
9630,free,2025-05-25,2025-06-08,session
9630,free,2025-05-25,2025-06-08,session
9631,free,2025-04-26,2025-04-29,session
9631,free,2025-04-26,2025-04-26,session
9631,free,2025-04-26,2025-05-02,session
9631,free,2025-04-26,2025-04-30,feature_use
9631,free,2025-04-26,2025-04-26,session
9631,free,2025-04-26,2025-04-27,feature_use
9631,free,2025-04-26,2025-05-04,session
9631,free,2025-04-26,2025-05-08,session
9631,free,2025-04-26,2025-05-05,session
9631,free,2025-04-26,2025-05-07,feature_use
9631,free,2025-04-26,2025-05-05,session
9631,free,2025-04-26,2025-05-06,session
9631,free,2025-04-26,2025-05-06,session
9631,free,2025-04-26,2025-05-05,session
9631,free,2025-04-26,2025-05-29,session
9631,free,2025-04-26,2025-05-25,session
9631,free,2025-04-26,2025-05-28,session
9631,free,2025-04-26,2025-05-28,session
9631,free,2025-04-26,2025-05-27,session
9631,free,2025-04-26,2025-05-29,session
9631,free,2025-04-26,2025-05-30,session
9631,free,2025-04-26,2025-05-27,session
9631,free,2025-04-26,2025-05-25,session
9631,free,2025-04-26,2025-05-28,session
9631,free,2025-04-26,2025-06-08,feature_use
9631,free,2025-04-26,2025-06-08,session
9631,free,2025-04-26,2025-06-10,session
9631,free,2025-04-26,2025-06-08,session
9631,free,2025-04-26,2025-06-11,purchase
9631,free,2025-04-26,2025-06-10,purchase
9631,free,2025-04-26,2025-06-08,feature_use
9631,free,2025-04-26,2025-06-08,session
9631,free,2025-04-26,2025-06-13,session
9631,free,2025-04-26,2025-06-11,session
9632,free,2025-03-28,2025-06-07,session
9632,free,2025-03-28,2025-06-09,session
9633,free,2025-03-20,2025-03-30,session
9633,free,2025-03-20,2025-03-29,feature_use
9633,free,2025-03-20,2025-03-28,purchase
9633,free,2025-03-20,2025-04-01,session
9633,free,2025-03-20,2025-03-28,session
9633,free,2025-03-20,2025-03-28,session
9633,free,2025-03-20,2025-04-11,session
9633,free,2025-03-20,2025-04-14,feature_use
9633,free,2025-03-20,2025-04-11,feature_use
9633,free,2025-03-20,2025-04-19,session
9633,free,2025-03-20,2025-04-21,purchase
9633,free,2025-03-20,2025-04-19,session
9633,free,2025-03-20,2025-04-17,session
9633,free,2025-03-20,2025-04-19,session
9633,free,2025-03-20,2025-05-09,session
9633,free,2025-03-20,2025-05-12,feature_use
9633,free,2025-03-20,2025-05-11,session
9633,free,2025-03-20,2025-05-10,session
9633,free,2025-03-20,2025-05-12,session
9633,free,2025-03-20,2025-05-12,purchase
9633,free,2025-03-20,2025-05-09,session
9633,free,2025-03-20,2025-05-14,session
9633,free,2025-03-20,2025-05-20,session
9633,free,2025-03-20,2025-05-18,session
9633,free,2025-03-20,2025-05-18,session
9633,free,2025-03-20,2025-06-15,purchase
9633,free,2025-03-20,2025-06-14,purchase
9633,free,2025-03-20,2025-06-14,session
9633,free,2025-03-20,2025-06-13,session
9633,free,2025-03-20,2025-06-14,session
9633,free,2025-03-20,2025-06-13,session
9633,free,2025-03-20,2025-06-14,session
9633,free,2025-03-20,2025-06-17,session
9635,free,2025-01-01,2025-01-05,session
9635,free,2025-01-01,2025-01-03,session
9635,free,2025-01-01,2025-01-04,session
9635,free,2025-01-01,2025-01-03,session
9635,free,2025-01-01,2025-01-06,feature_use
9635,free,2025-01-01,2025-01-14,session
9635,free,2025-01-01,2025-02-15,session
9635,free,2025-01-01,2025-02-13,session
9635,free,2025-01-01,2025-02-14,session
9635,free,2025-01-01,2025-02-15,session
9635,free,2025-01-01,2025-02-14,session
9635,free,2025-01-01,2025-02-16,session
9635,free,2025-01-01,2025-02-17,session
9635,free,2025-01-01,2025-05-26,feature_use
9637,trial,2025-04-08,2025-04-12,session
9637,trial,2025-04-08,2025-04-13,feature_use
9637,trial,2025-04-08,2025-04-09,session
9637,trial,2025-04-08,2025-04-11,session
9637,trial,2025-04-08,2025-04-12,session
9637,trial,2025-04-08,2025-04-14,session
9637,trial,2025-04-08,2025-04-10,session
9637,trial,2025-04-08,2025-04-08,session
9637,trial,2025-04-08,2025-04-09,session
9637,trial,2025-04-08,2025-04-11,session
9637,trial,2025-04-08,2025-04-10,feature_use
9637,trial,2025-04-08,2025-04-16,session
9637,trial,2025-04-08,2025-04-20,session
9637,trial,2025-04-08,2025-04-19,session
9637,trial,2025-04-08,2025-04-21,feature_use
9637,trial,2025-04-08,2025-04-16,session
9637,trial,2025-04-08,2025-04-27,session
9637,trial,2025-04-08,2025-04-26,session
9637,trial,2025-04-08,2025-04-28,session
9637,trial,2025-04-08,2025-04-22,session
9637,trial,2025-04-08,2025-04-28,feature_use
9637,trial,2025-04-08,2025-04-28,purchase
9637,trial,2025-04-08,2025-04-27,session
9637,trial,2025-04-08,2025-05-01,session
9637,trial,2025-04-08,2025-05-03,session
9637,trial,2025-04-08,2025-05-04,session
9637,trial,2025-04-08,2025-05-01,feature_use
9637,trial,2025-04-08,2025-05-03,session
9637,trial,2025-04-08,2025-05-04,purchase
9637,trial,2025-04-08,2025-04-29,session
9637,trial,2025-04-08,2025-04-30,session
9637,trial,2025-04-08,2025-05-05,session
9637,trial,2025-04-08,2025-05-02,session
9637,trial,2025-04-08,2025-05-12,session
9637,trial,2025-04-08,2025-05-11,session
9637,trial,2025-04-08,2025-05-07,session
9637,trial,2025-04-08,2025-05-07,session
9637,trial,2025-04-08,2025-05-12,session
9637,trial,2025-04-08,2025-05-06,session
9637,trial,2025-04-08,2025-05-07,purchase
9637,trial,2025-04-08,2025-05-25,session
9637,trial,2025-04-08,2025-05-25,session
9637,trial,2025-04-08,2025-05-26,session
9637,trial,2025-04-08,2025-05-22,session
9637,trial,2025-04-08,2025-05-24,session
9637,trial,2025-04-08,2025-05-21,feature_use
9637,trial,2025-04-08,2025-05-23,session
9637,trial,2025-04-08,2025-06-04,session
9637,trial,2025-04-08,2025-06-09,session
9637,trial,2025-04-08,2025-06-09,purchase
9637,trial,2025-04-08,2025-06-05,session
9637,trial,2025-04-08,2025-06-09,session
9637,trial,2025-04-08,2025-06-08,session
9637,trial,2025-04-08,2025-06-06,session
9637,trial,2025-04-08,2025-06-03,session
9637,trial,2025-04-08,2025-06-06,session
9637,trial,2025-04-08,2025-06-09,purchase
9637,trial,2025-04-08,2025-06-17,feature_use
9637,trial,2025-04-08,2025-06-20,feature_use
9637,trial,2025-04-08,2025-06-18,session
9637,trial,2025-04-08,2025-06-17,session
9637,trial,2025-04-08,2025-06-19,session
9637,trial,2025-04-08,2025-06-21,session
9637,trial,2025-04-08,2025-06-18,feature_use
9637,trial,2025-04-08,2025-06-19,purchase
9638,free,2025-02-06,2025-02-10,session
9638,free,2025-02-06,2025-02-11,session
9638,free,2025-02-06,2025-02-08,session
9638,free,2025-02-06,2025-02-08,session
9638,free,2025-02-06,2025-02-06,session
9638,free,2025-02-06,2025-02-10,session
9638,free,2025-02-06,2025-02-16,feature_use
9638,free,2025-02-06,2025-02-14,session
9638,free,2025-02-06,2025-02-14,purchase
9638,free,2025-02-06,2025-02-18,session
9638,free,2025-02-06,2025-02-13,session
9638,free,2025-02-06,2025-02-13,session
9638,free,2025-02-06,2025-02-16,session
9638,free,2025-02-06,2025-02-16,session
9638,free,2025-02-06,2025-03-12,session
9638,free,2025-02-06,2025-03-09,session
9638,free,2025-02-06,2025-03-10,session
9638,free,2025-02-06,2025-03-10,feature_use
9638,free,2025-02-06,2025-03-06,session
9638,free,2025-02-06,2025-03-09,session
9638,free,2025-02-06,2025-03-06,session
9638,free,2025-02-06,2025-03-17,session
9638,free,2025-02-06,2025-03-15,session
9638,free,2025-02-06,2025-03-15,session
9638,free,2025-02-06,2025-04-14,session
9638,free,2025-02-06,2025-04-11,session
9638,free,2025-02-06,2025-04-15,session
9638,free,2025-02-06,2025-04-14,session
9638,free,2025-02-06,2025-04-12,feature_use
9638,free,2025-02-06,2025-04-14,session
9638,free,2025-02-06,2025-04-12,session
9638,free,2025-02-06,2025-04-16,session
9638,free,2025-02-06,2025-04-12,session
9638,free,2025-02-06,2025-04-12,session
9638,free,2025-02-06,2025-04-11,purchase
9638,free,2025-02-06,2025-04-13,session
9638,free,2025-02-06,2025-04-13,session
9638,free,2025-02-06,2025-04-24,feature_use
9638,free,2025-02-06,2025-04-29,session
9638,free,2025-02-06,2025-04-27,session
9638,free,2025-02-06,2025-04-26,feature_use
9638,free,2025-02-06,2025-04-30,session
9638,free,2025-02-06,2025-04-24,feature_use
9638,free,2025-02-06,2025-05-04,session
9638,free,2025-02-06,2025-05-03,session
9638,free,2025-02-06,2025-05-07,session
9638,free,2025-02-06,2025-05-01,session
9638,free,2025-02-06,2025-05-02,session
9638,free,2025-02-06,2025-05-05,purchase
9638,free,2025-02-06,2025-05-05,session
9641,free,2025-02-09,2025-02-16,session
9641,free,2025-02-09,2025-02-17,feature_use
9641,free,2025-02-09,2025-02-20,session
9641,free,2025-02-09,2025-02-17,session
9641,free,2025-02-09,2025-02-19,session
9641,free,2025-02-09,2025-02-18,session
9641,free,2025-02-09,2025-02-19,session
9641,free,2025-02-09,2025-03-20,session
9641,free,2025-02-09,2025-03-22,session
9641,free,2025-02-09,2025-03-19,session
9641,free,2025-02-09,2025-03-21,session
9641,free,2025-02-09,2025-03-21,session
9641,free,2025-02-09,2025-03-17,session
9641,free,2025-02-09,2025-03-28,feature_use
9641,free,2025-02-09,2025-03-23,feature_use
9641,free,2025-02-09,2025-03-24,session
9641,free,2025-02-09,2025-03-25,purchase
9641,free,2025-02-09,2025-03-27,purchase
9641,free,2025-02-09,2025-05-07,session
9641,free,2025-02-09,2025-05-10,session
9641,free,2025-02-09,2025-05-05,feature_use
9641,free,2025-02-09,2025-05-10,session
9642,free,2025-01-07,2025-01-09,session
9642,free,2025-01-07,2025-01-09,session
9642,free,2025-01-07,2025-01-12,session
9642,free,2025-01-07,2025-01-07,session
9642,free,2025-01-07,2025-01-07,session
9642,free,2025-01-07,2025-01-07,session
9642,free,2025-01-07,2025-01-10,session
9642,free,2025-01-07,2025-01-10,session
9642,free,2025-01-07,2025-01-09,session
9642,free,2025-01-07,2025-01-19,session
9642,free,2025-01-07,2025-01-19,session
9642,free,2025-01-07,2025-01-14,feature_use
9642,free,2025-01-07,2025-01-19,purchase
9642,free,2025-01-07,2025-01-19,session
9642,free,2025-01-07,2025-01-21,session
9642,free,2025-01-07,2025-01-23,session
9642,free,2025-01-07,2025-01-22,session
9642,free,2025-01-07,2025-01-24,session
9642,free,2025-01-07,2025-01-21,session
9642,free,2025-01-07,2025-01-26,purchase
9642,free,2025-01-07,2025-01-22,feature_use
9642,free,2025-01-07,2025-01-22,session
9642,free,2025-01-07,2025-01-23,session
9642,free,2025-01-07,2025-01-25,session
9642,free,2025-01-07,2025-01-23,feature_use
9642,free,2025-01-07,2025-01-21,session
9642,free,2025-01-07,2025-02-05,session
9642,free,2025-01-07,2025-02-04,session
9643,free,2025-05-06,2025-05-08,session
9643,free,2025-05-06,2025-05-07,session
9643,free,2025-05-06,2025-05-06,session
9643,free,2025-05-06,2025-05-11,session
9643,free,2025-05-06,2025-05-07,session
9643,free,2025-05-06,2025-05-11,session
9643,free,2025-05-06,2025-05-11,session
9643,free,2025-05-06,2025-05-09,session
9643,free,2025-05-06,2025-05-13,session
9643,free,2025-05-06,2025-05-13,session
9643,free,2025-05-06,2025-05-14,session
9643,free,2025-05-06,2025-05-19,session
9643,free,2025-05-06,2025-05-14,session
9643,free,2025-05-06,2025-05-14,purchase
9643,free,2025-05-06,2025-05-19,session
9643,free,2025-05-06,2025-05-23,session
9643,free,2025-05-06,2025-05-23,session
9643,free,2025-05-06,2025-05-25,feature_use
9643,free,2025-05-06,2025-05-23,session
