transaction_id,timestamp,hour,user_id,merchant_id,channel,country,device,amount,is_fraud
29113,2025-02-03 06:00:00,6,18842,2759,card_present,CA,ios,23.28,0
29114,2025-04-06 08:00:00,8,1621,536,ecom,US,web,16.92,0
29115,2025-02-20 00:00:00,0,8282,2797,ecom,IN,android,28.95,0
29116,2025-01-05 12:00:00,12,17013,3610,card_present,CA,android,29.0,0
29117,2025-03-30 23:00:00,23,10945,2777,card_present,IN,web,25.77,0
29118,2025-02-24 02:00:00,2,848,3945,ecom,CA,ios,26.67,0
29119,2025-02-18 16:00:00,16,23741,1022,ecom,US,web,52.37,0
29120,2025-03-26 05:00:00,5,16439,748,card_present,CA,android,18.92,0
29121,2025-02-12 16:00:00,16,13346,139,ecom,IN,ios,10.03,0
29122,2025-04-16 10:00:00,10,22037,3116,card_present,US,android,22.03,0
29123,2025-04-04 22:00:00,22,23123,222,ecom,CA,android,18.29,0
29124,2025-01-19 01:00:00,1,19437,1040,ecom,US,web,46.61,0
29125,2025-01-11 23:00:00,23,2779,546,card_present,US,web,39.34,0
29126,2025-03-26 19:00:00,19,9609,811,card_present,GB,web,9.69,0
29127,2025-04-23 11:00:00,11,7145,469,card_present,CA,android,34.39,0
29128,2025-04-24 17:00:00,17,388,3916,card_present,US,web,18.86,0
29129,2025-04-08 00:00:00,0,17110,252,ecom,US,android,39.26,0
29130,2025-02-23 19:00:00,19,18190,1308,ecom,CA,ios,15.21,0
29131,2025-02-06 17:00:00,17,14953,1141,card_present,US,ios,24.13,0
29132,2025-04-07 15:00:00,15,7545,1476,card_present,US,ios,27.69,0
29133,2025-02-28 16:00:00,16,22818,3435,card_present,US,ios,27.06,0
29134,2025-01-26 09:00:00,9,5271,1316,card_present,US,web,17.42,0
29135,2025-02-08 17:00:00,17,17566,57,card_present,IN,android,19.57,0
29136,2025-03-09 13:00:00,13,22717,1237,mobile_wallet,US,android,22.55,0
29137,2025-01-25 03:00:00,3,1649,3009,ecom,US,web,19.84,0
29138,2025-03-23 20:00:00,20,8136,601,ecom,CA,web,17.08,0
29139,2025-02-19 08:00:00,8,4680,254,ecom,DE,ios,29.09,0
29140,2025-02-28 06:00:00,6,22679,932,mobile_wallet,US,web,20.57,0
29141,2025-01-24 12:00:00,12,3979,1511,mobile_wallet,US,ios,36.62,0
29142,2025-02-14 00:00:00,0,15949,814,ecom,US,ios,7.18,0
29143,2025-04-08 21:00:00,21,5598,3768,card_present,DE,android,26.34,0
29144,2025-02-21 01:00:00,1,3189,649,card_present,IN,ios,53.3,0
29145,2025-01-26 03:00:00,3,11661,2109,card_present,US,android,45.31,0
29146,2025-01-15 16:00:00,16,7970,1766,ecom,IN,android,74.82,0
29147,2025-04-24 21:00:00,21,912,3383,card_present,US,android,33.19,0
29148,2025-03-04 06:00:00,6,6446,3961,card_present,IN,android,14.84,0
29149,2025-02-21 03:00:00,3,23371,3536,ecom,US,web,19.78,0
29150,2025-03-21 03:00:00,3,110,2935,ecom,IN,android,25.13,0
29151,2025-01-16 06:00:00,6,22899,1734,card_present,IN,android,35.25,0
29152,2025-01-21 19:00:00,19,17236,64,ecom,US,ios,66.71,0
29153,2025-02-19 00:00:00,0,23800,3531,ecom,CA,web,21.41,0
29154,2025-01-29 14:00:00,14,13840,1137,ecom,US,ios,28.78,0
29155,2025-01-21 21:00:00,21,716,1002,card_present,GB,android,19.96,0
29156,2025-04-02 17:00:00,17,4591,3357,card_present,US,web,86.07,0
29157,2025-04-11 00:00:00,0,10432,3029,card_present,IN,ios,39.75,0
29158,2025-04-02 06:00:00,6,3929,1084,ecom,US,web,28.76,0
29159,2025-04-07 16:00:00,16,24976,3349,card_present,GB,android,18.06,0
29160,2025-02-13 12:00:00,12,19186,318,mobile_wallet,US,ios,20.11,0
29161,2025-04-06 00:00:00,0,426,3588,mobile_wallet,CA,android,21.61,0
29162,2025-01-30 18:00:00,18,23987,418,ecom,DE,android,54.21,0
29163,2025-01-27 15:00:00,15,24791,459,card_present,AU,ios,25.43,0
29164,2025-03-30 13:00:00,13,20503,296,card_present,GB,web,59.32,0
29165,2025-02-24 20:00:00,20,12933,3223,ecom,US,web,27.78,0
29166,2025-04-11 01:00:00,1,11761,1908,mobile_wallet,GB,ios,37.75,0
29167,2025-02-21 16:00:00,16,6376,3573,ecom,IN,ios,14.38,0
29168,2025-02-14 22:00:00,22,4400,2059,ecom,GB,web,43.91,0
29169,2025-02-16 23:00:00,23,17652,668,card_present,US,ios,17.5,0
29170,2025-03-01 12:00:00,12,24236,2998,ecom,GB,web,13.97,0
29171,2025-02-20 08:00:00,8,16219,576,mobile_wallet,AU,android,31.68,0
29172,2025-02-04 23:00:00,23,15553,2019,card_present,US,ios,31.23,0
29173,2025-01-24 05:00:00,5,1324,3030,mobile_wallet,US,ios,35.68,0
29174,2025-03-03 20:00:00,20,17506,2337,ecom,US,ios,53.53,0
29175,2025-01-18 15:00:00,15,6743,1212,ecom,US,web,19.24,0
29176,2025-04-13 01:00:00,1,13457,3967,mobile_wallet,US,web,12.9,0
29177,2025-02-01 06:00:00,6,23185,2853,card_present,US,android,34.63,0
29178,2025-02-16 07:00:00,7,248,2985,ecom,CA,android,14.38,0
29179,2025-01-23 12:00:00,12,10074,238,card_present,US,android,19.81,0
29180,2025-01-07 23:00:00,1,24806,705,ecom,AU,ios,38.47,1
29181,2025-03-18 20:00:00,20,8116,3109,ecom,AU,ios,51.81,0
29182,2025-04-25 05:00:00,5,17719,3711,card_present,US,ios,35.78,0
29183,2025-03-13 10:00:00,10,21219,3215,card_present,CA,android,19.98,0
29184,2025-04-27 04:00:00,4,9021,1354,card_present,IN,web,19.59,0
29185,2025-03-14 10:00:00,10,20504,3255,card_present,US,android,31.73,0
29186,2025-01-08 15:00:00,15,11487,1852,ecom,US,android,23.36,0
29187,2025-03-02 13:00:00,13,1956,675,card_present,CA,android,73.43,0
29188,2025-04-17 07:00:00,7,4546,99,card_present,IN,android,17.36,0
29189,2025-02-06 06:00:00,6,24927,2173,card_present,GB,android,26.38,0
29190,2025-01-27 15:00:00,15,554,2927,ecom,US,android,31.16,0
29191,2025-04-02 15:00:00,15,24798,936,ecom,US,ios,10.87,0
29192,2025-04-09 08:00:00,8,2730,2844,card_present,GB,ios,25.86,0
29193,2025-02-18 19:00:00,19,20930,1407,card_present,US,android,27.59,0
29194,2025-04-07 07:00:00,7,17917,1173,card_present,US,ios,15.05,0
29195,2025-02-14 20:00:00,20,12009,3837,card_present,US,web,34.72,0
29196,2025-04-02 23:00:00,23,5819,1017,card_present,DE,web,10.35,0
29197,2025-04-01 01:00:00,1,11438,3117,card_present,CA,web,57.81,0
29198,2025-02-23 04:00:00,4,8448,3836,card_present,AU,android,24.5,0
29199,2025-03-03 18:00:00,18,13614,1833,card_present,CA,web,23.06,0
29200,2025-04-08 14:00:00,14,11767,1709,ecom,IN,android,13.88,0
29201,2025-02-20 01:00:00,1,1150,154,card_present,US,android,8.02,0
29202,2025-01-18 18:00:00,18,19425,3758,ecom,US,android,52.68,0
29203,2025-04-15 13:00:00,13,2022,3653,card_present,AU,ios,21.3,0
29204,2025-03-26 00:00:00,0,3922,3146,card_present,AU,web,9.25,0
29205,2025-02-12 17:00:00,17,21950,2992,card_present,IN,android,35.38,0
29206,2025-01-27 03:00:00,3,3638,2073,ecom,US,web,30.81,0
29207,2025-03-25 19:00:00,4,696,1354,ecom,US,web,34.9,1
29208,2025-01-10 23:00:00,23,1957,3019,ecom,US,ios,13.39,0
29209,2025-01-14 06:00:00,6,13790,2157,ecom,US,android,43.65,0
29210,2025-03-10 12:00:00,12,8951,2156,ecom,US,android,19.79,0
29211,2025-02-14 18:00:00,18,22029,20,card_present,DE,android,89.94,0
29212,2025-01-27 08:00:00,8,23184,1076,mobile_wallet,US,web,26.02,0
29213,2025-01-27 04:00:00,4,4185,1769,card_present,IN,web,11.0,0
29214,2025-02-14 22:00:00,22,16046,103,ecom,CA,web,15.97,0
29215,2025-03-02 07:00:00,7,22942,218,card_present,US,android,20.46,0
29216,2025-03-31 14:00:00,14,2760,1499,card_present,CA,android,23.32,0
29217,2025-02-24 18:00:00,18,1250,2799,card_present,US,android,18.15,0
29218,2025-04-28 12:00:00,12,2734,236,card_present,IN,android,16.15,0
29219,2025-01-12 13:00:00,13,10928,97,card_present,GB,android,30.27,0
29220,2025-01-01 20:00:00,20,5381,552,ecom,US,web,21.66,0
29221,2025-01-24 16:00:00,16,14796,1028,ecom,US,ios,47.77,0
29222,2025-04-09 10:00:00,10,17934,3686,card_present,GB,ios,62.88,0
29223,2025-03-19 03:00:00,3,2666,292,card_present,CA,android,25.01,0
29224,2025-01-19 22:00:00,22,11844,2309,ecom,US,web,18.74,0
29225,2025-02-27 06:00:00,6,5907,1944,ecom,US,web,42.98,0
29226,2025-03-22 23:00:00,23,10908,980,ecom,GB,android,7.02,0
29227,2025-02-01 16:00:00,16,15400,2322,ecom,US,android,18.01,0
29228,2025-02-23 19:00:00,19,18842,1235,ecom,CA,android,34.61,0
29229,2025-01-15 22:00:00,22,1662,3265,card_present,US,ios,11.26,0
29230,2025-03-03 21:00:00,21,14819,2968,ecom,IN,web,69.06,0
29231,2025-04-12 18:00:00,18,24556,856,card_present,US,web,50.76,0
29232,2025-01-29 19:00:00,19,12591,3611,card_present,US,web,14.84,0
29233,2025-03-09 00:00:00,0,9636,479,ecom,US,android,66.44,0
29234,2025-02-01 08:00:00,8,4815,2442,card_present,US,web,10.84,0
29235,2025-03-08 13:00:00,13,24540,3852,card_present,CA,ios,16.16,0
29236,2025-03-25 07:00:00,7,6559,999,ecom,US,web,10.39,0
29237,2025-03-10 23:00:00,23,15393,3065,card_present,AU,ios,17.84,0
29238,2025-01-30 18:00:00,18,23555,210,card_present,US,android,17.9,0
29239,2025-04-24 23:00:00,23,13173,3416,card_present,US,web,58.33,0
29240,2025-02-09 13:00:00,2,21808,1457,ecom,GB,web,69.99,1
29241,2025-02-07 09:00:00,9,22767,3950,card_present,GB,web,6.24,0
29242,2025-03-27 11:00:00,11,2450,171,ecom,CA,ios,44.12,0
29243,2025-03-09 18:00:00,18,3592,490,card_present,US,web,34.16,0
29244,2025-04-02 07:00:00,7,15047,403,mobile_wallet,IN,android,22.59,0
29245,2025-01-27 04:00:00,4,2588,3639,mobile_wallet,IN,web,24.35,0
29246,2025-03-07 10:00:00,10,23553,1073,card_present,CA,ios,15.5,0
29247,2025-02-15 14:00:00,14,10281,3404,mobile_wallet,US,web,22.37,0
29248,2025-03-07 03:00:00,3,18757,498,card_present,IN,android,27.35,0
29249,2025-02-05 22:00:00,22,20284,1262,mobile_wallet,US,web,27.03,0
29250,2025-01-01 08:00:00,8,12245,368,card_present,US,web,17.9,0
29251,2025-02-21 10:00:00,10,884,3940,card_present,GB,android,9.22,0
29252,2025-02-28 11:00:00,11,19805,985,card_present,GB,ios,49.75,0
29253,2025-01-23 16:00:00,16,5063,684,ecom,GB,android,14.81,0
29254,2025-01-22 00:00:00,0,10642,3188,card_present,CA,android,35.09,0
29255,2025-03-02 06:00:00,6,18538,3932,ecom,US,android,33.94,0
29256,2025-02-23 09:00:00,9,20531,892,ecom,US,android,20.5,0
29257,2025-04-24 07:00:00,7,4929,1777,card_present,CA,web,19.43,0
29258,2025-03-04 08:00:00,8,2202,639,ecom,US,web,32.78,0
29259,2025-04-05 03:00:00,3,16875,837,card_present,IN,android,45.53,0
29260,2025-03-13 16:00:00,16,10510,1417,card_present,DE,android,9.46,0
29261,2025-03-03 16:00:00,16,24970,2303,ecom,CA,android,15.49,0
29262,2025-01-12 22:00:00,22,23683,3388,card_present,DE,ios,48.27,0
29263,2025-02-17 18:00:00,18,8111,1381,card_present,US,android,128.38,0
29264,2025-04-25 04:00:00,4,19269,335,card_present,US,android,23.32,0
29265,2025-01-18 16:00:00,16,23977,1587,ecom,AU,android,33.14,0
29266,2025-04-11 00:00:00,0,14069,3829,mobile_wallet,DE,ios,64.56,0
29267,2025-01-01 13:00:00,13,12157,1353,ecom,US,ios,24.02,0
29268,2025-03-12 22:00:00,22,11896,3786,card_present,US,android,36.79,0
29269,2025-01-30 15:00:00,15,6207,3391,card_present,US,web,38.6,0
29270,2025-02-16 21:00:00,21,14618,393,card_present,US,android,24.92,0
29271,2025-01-23 04:00:00,4,10832,172,card_present,CA,android,15.69,0
29272,2025-01-08 10:00:00,10,18899,3180,ecom,IN,web,27.88,0
29273,2025-04-29 16:00:00,16,8979,640,ecom,US,ios,50.9,0
29274,2025-04-15 22:00:00,22,19798,138,ecom,GB,android,10.2,0
29275,2025-01-14 07:00:00,7,16170,2396,mobile_wallet,US,ios,25.38,0
29276,2025-04-22 16:00:00,16,21505,697,ecom,DE,android,36.03,0
29277,2025-03-09 03:00:00,3,20518,2795,ecom,GB,android,20.25,0
29278,2025-01-09 01:00:00,1,14284,2649,ecom,US,web,15.26,0
29279,2025-01-05 18:00:00,18,10255,2015,ecom,GB,android,44.99,0
29280,2025-04-02 19:00:00,19,9586,3742,ecom,GB,ios,9.61,0
29281,2025-03-04 10:00:00,10,11867,2867,ecom,US,android,14.99,0
29282,2025-01-31 19:00:00,19,19785,1698,ecom,US,android,6.14,0
29283,2025-04-22 13:00:00,13,22258,42,card_present,US,android,30.75,0
29284,2025-02-02 13:00:00,13,1781,1891,ecom,GB,ios,32.68,0
29285,2025-01-11 10:00:00,10,19859,1418,card_present,US,web,36.22,0
29286,2025-01-11 08:00:00,8,11336,2768,card_present,US,android,29.64,0
29287,2025-04-20 19:00:00,19,16435,1277,mobile_wallet,AU,android,12.04,0
29288,2025-02-23 06:00:00,6,9054,1557,ecom,US,web,23.08,0
29289,2025-04-26 15:00:00,15,19426,634,card_present,US,android,25.71,0
29290,2025-02-19 17:00:00,17,23454,3312,card_present,GB,android,17.24,0
29291,2025-01-03 11:00:00,11,11257,3402,card_present,US,web,18.18,0
29292,2025-04-18 16:00:00,16,15081,102,card_present,CA,android,67.9,1
29293,2025-03-22 18:00:00,18,21379,1153,card_present,CA,web,38.21,0
29294,2025-01-18 07:00:00,7,13132,2001,card_present,GB,android,21.6,0
29295,2025-02-17 19:00:00,19,6777,2346,ecom,US,ios,14.26,0
29296,2025-03-27 01:00:00,1,15445,78,ecom,CA,android,28.94,0
29297,2025-03-02 14:00:00,14,590,2353,card_present,US,ios,9.61,0
29298,2025-03-30 05:00:00,5,12387,1396,ecom,US,web,25.61,0
29299,2025-04-29 21:00:00,21,24222,3243,mobile_wallet,US,ios,22.18,0
29300,2025-02-06 19:00:00,19,4010,1459,ecom,US,android,60.41,0
29301,2025-02-23 07:00:00,7,11013,2119,card_present,GB,android,19.46,0
29302,2025-03-15 10:00:00,10,6809,1601,card_present,CA,ios,19.89,0
29303,2025-02-10 11:00:00,11,854,3405,ecom,CA,web,32.02,0
29304,2025-01-20 04:00:00,4,1945,2217,card_present,US,ios,8.64,0
29305,2025-01-29 10:00:00,10,18691,2445,card_present,US,android,30.41,0
29306,2025-02-19 23:00:00,23,22875,3106,card_present,US,ios,23.07,0
29307,2025-03-18 14:00:00,14,12876,2252,ecom,US,ios,17.0,0
29308,2025-01-12 23:00:00,23,3429,550,card_present,DE,ios,18.87,0
29309,2025-01-25 11:00:00,11,17769,929,ecom,CA,ios,67.78,0
29310,2025-03-12 21:00:00,21,6894,3819,card_present,US,web,20.09,0
29311,2025-01-31 22:00:00,22,6244,712,ecom,DE,android,12.93,0
29312,2025-02-13 07:00:00,7,8094,107,card_present,IN,android,38.61,0
29313,2025-03-07 12:00:00,12,12163,580,ecom,US,ios,33.99,0
29314,2025-03-18 15:00:00,15,3715,2707,card_present,DE,ios,33.24,0
29315,2025-02-13 14:00:00,14,17938,1146,card_present,US,android,19.25,0
29316,2025-03-07 08:00:00,8,22427,740,card_present,US,android,45.5,0
29317,2025-01-11 17:00:00,17,4316,1355,card_present,US,ios,27.24,0
29318,2025-03-08 16:00:00,16,10300,3554,mobile_wallet,US,web,64.83,0
29319,2025-04-10 19:00:00,19,24699,2463,ecom,US,android,20.77,0
29320,2025-04-06 12:00:00,12,23081,229,ecom,DE,web,26.06,0
29321,2025-02-28 02:00:00,2,14243,1382,ecom,CA,web,10.92,0
29322,2025-02-08 19:00:00,19,10647,1490,ecom,IN,android,171.93,1
29323,2025-04-29 15:00:00,15,2668,335,card_present,AU,web,32.63,0
29324,2025-01-23 20:00:00,20,15093,2810,ecom,US,ios,9.78,0
29325,2025-02-08 02:00:00,2,6917,3735,card_present,US,web,15.28,0
29326,2025-02-15 17:00:00,17,20525,3520,card_present,US,android,19.31,0
29327,2025-01-08 21:00:00,21,22797,2019,card_present,CA,android,28.17,0
29328,2025-01-14 18:00:00,18,16242,3147,mobile_wallet,DE,web,13.02,0
29329,2025-03-15 11:00:00,11,21668,655,ecom,AU,ios,77.57,0
29330,2025-01-10 04:00:00,4,4696,3706,card_present,US,web,17.33,0
29331,2025-04-16 19:00:00,19,4559,1000,card_present,US,ios,66.79,0
29332,2025-04-11 14:00:00,14,22703,3122,card_present,GB,android,36.97,0
29333,2025-01-14 01:00:00,1,4642,1731,card_present,AU,ios,37.18,0
29334,2025-03-30 20:00:00,20,16626,3630,card_present,GB,android,23.3,0
29335,2025-03-19 17:00:00,17,12460,3473,card_present,US,android,55.31,0
29336,2025-03-29 21:00:00,21,19165,454,ecom,AU,ios,47.29,0
29337,2025-02-04 17:00:00,17,17808,2673,card_present,US,ios,39.6,0
29338,2025-01-26 22:00:00,22,19932,852,ecom,DE,web,32.39,0
29339,2025-02-05 13:00:00,13,958,467,card_present,US,web,35.92,0
29340,2025-03-12 12:00:00,12,15794,2285,card_present,US,android,16.25,0
29341,2025-01-13 16:00:00,16,1394,94,card_present,US,android,47.95,0
29342,2025-01-04 18:00:00,18,18688,3692,ecom,US,ios,29.46,0
29343,2025-01-10 17:00:00,17,11493,1354,card_present,US,android,38.99,0
29344,2025-03-31 22:00:00,22,17074,1630,ecom,US,android,49.45,0
29345,2025-03-02 22:00:00,22,21436,2007,card_present,US,android,11.28,0
29346,2025-04-09 16:00:00,16,18740,159,card_present,US,web,37.15,0
29347,2025-04-03 11:00:00,11,8059,3453,card_present,IN,web,26.55,0
29348,2025-01-27 10:00:00,10,20766,411,card_present,CA,web,26.73,0
29349,2025-02-25 02:00:00,2,19787,1802,ecom,CA,android,32.7,0
29350,2025-02-07 04:00:00,4,19914,3779,card_present,US,android,46.38,0
29351,2025-04-02 16:00:00,16,341,2479,ecom,US,ios,23.35,0
29352,2025-02-03 10:00:00,10,899,2633,card_present,GB,web,17.0,0
29353,2025-02-23 00:00:00,0,14055,2451,card_present,GB,web,27.93,0
29354,2025-01-28 23:00:00,23,1001,2366,card_present,US,android,37.87,0
29355,2025-03-24 08:00:00,8,19378,39,card_present,AU,web,11.09,0
29356,2025-04-11 11:00:00,11,3737,2648,mobile_wallet,DE,android,101.52,0
29357,2025-01-21 05:00:00,5,23328,3050,ecom,US,web,11.62,0
29358,2025-03-31 03:00:00,3,20307,1193,mobile_wallet,CA,web,24.0,0
29359,2025-02-27 11:00:00,11,3843,1115,card_present,US,android,27.14,0
29360,2025-04-09 13:00:00,13,21527,1233,card_present,US,android,27.77,0
29361,2025-04-24 04:00:00,4,17096,1255,card_present,US,web,53.82,0
29362,2025-03-09 11:00:00,11,7465,458,ecom,US,android,40.1,0
29363,2025-04-22 08:00:00,8,9225,2136,card_present,US,android,21.95,0
29364,2025-01-25 20:00:00,20,4105,851,card_present,US,web,37.5,0
29365,2025-01-27 07:00:00,7,19165,260,card_present,DE,web,55.97,0
29366,2025-01-29 13:00:00,13,11141,3944,mobile_wallet,AU,android,22.27,0
29367,2025-01-03 21:00:00,21,14037,1660,ecom,US,android,18.2,0
29368,2025-02-15 15:00:00,3,22323,1375,mobile_wallet,US,android,43.77,1
29369,2025-04-22 05:00:00,5,13068,2355,ecom,US,android,9.21,0
29370,2025-03-24 04:00:00,4,10503,3795,card_present,AU,ios,27.71,0
29371,2025-01-08 15:00:00,15,24497,767,ecom,IN,ios,34.94,0
29372,2025-01-22 14:00:00,14,3777,3128,card_present,CA,android,28.29,0
29373,2025-01-19 11:00:00,11,12419,2376,mobile_wallet,CA,ios,54.25,0
29374,2025-02-09 07:00:00,7,22052,1407,card_present,US,android,14.15,0
29375,2025-01-09 04:00:00,4,4260,1630,card_present,US,web,19.22,0
29376,2025-04-11 17:00:00,17,4883,1493,card_present,AU,web,10.67,0
29377,2025-04-20 22:00:00,22,18100,1845,ecom,DE,ios,18.5,0
29378,2025-03-08 15:00:00,15,19555,1300,card_present,US,ios,17.28,0
29379,2025-02-01 10:00:00,10,16266,37,card_present,US,android,19.28,0
29380,2025-01-13 05:00:00,5,12943,1473,card_present,US,ios,7.49,0
29381,2025-04-17 08:00:00,8,12625,2286,ecom,AU,web,43.65,0
29382,2025-01-20 10:00:00,10,18583,1387,card_present,CA,ios,36.73,0
29383,2025-02-23 00:00:00,0,9124,523,card_present,US,web,57.44,0
29384,2025-04-05 23:00:00,23,8001,1818,card_present,IN,android,91.53,0
29385,2025-02-03 16:00:00,16,8193,1849,card_present,US,android,31.99,0
29386,2025-03-08 01:00:00,1,22302,905,ecom,CA,ios,17.82,0
29387,2025-04-20 16:00:00,16,24668,133,ecom,DE,android,64.66,0
29388,2025-04-22 15:00:00,15,7469,3124,mobile_wallet,US,android,19.34,0
29389,2025-03-11 18:00:00,18,16677,1949,ecom,US,android,7.02,0
29390,2025-02-20 17:00:00,17,9452,3225,ecom,GB,android,65.21,0
29391,2025-03-27 21:00:00,21,4768,2678,card_present,US,web,45.7,0
29392,2025-01-27 17:00:00,17,14167,872,ecom,US,web,11.68,0
29393,2025-03-07 18:00:00,18,7049,3926,card_present,DE,android,13.38,0
29394,2025-04-16 17:00:00,17,17639,3244,card_present,US,ios,18.52,0
29395,2025-02-20 01:00:00,1,17552,884,card_present,US,ios,8.82,0
29396,2025-03-22 00:00:00,0,15386,2340,card_present,AU,android,25.42,0
29397,2025-01-10 21:00:00,21,21726,1249,ecom,GB,android,27.62,0
29398,2025-03-24 22:00:00,22,21750,1668,mobile_wallet,US,android,49.59,0
29399,2025-03-31 12:00:00,12,23872,1001,card_present,IN,web,8.45,0
29400,2025-04-04 15:00:00,15,21927,3708,ecom,US,android,47.11,0
29401,2025-02-27 01:00:00,1,14130,544,ecom,US,android,50.49,0
29402,2025-02-25 22:00:00,22,8305,2203,card_present,IN,android,33.59,0
29403,2025-03-25 21:00:00,21,1131,2224,mobile_wallet,AU,ios,9.48,0
29404,2025-03-17 12:00:00,12,4748,852,card_present,GB,ios,33.75,0
29405,2025-03-20 11:00:00,11,9586,2853,card_present,US,android,65.87,0
29406,2025-04-05 08:00:00,8,17173,2324,ecom,US,android,24.83,0
29407,2025-02-03 23:00:00,23,14691,1545,card_present,US,ios,37.32,0
29408,2025-01-03 15:00:00,15,16970,3771,ecom,AU,web,21.03,0
29409,2025-04-11 23:00:00,23,11695,2025,card_present,IN,web,10.43,0
29410,2025-01-24 07:00:00,7,5571,3968,card_present,US,ios,18.56,0
29411,2025-03-10 09:00:00,1,4214,258,ecom,US,web,105.71,1
29412,2025-02-14 19:00:00,19,19551,2386,card_present,IN,android,23.85,0
29413,2025-02-03 16:00:00,16,7488,1078,ecom,US,ios,37.01,0
29414,2025-02-23 11:00:00,11,8002,3293,card_present,AU,web,38.96,0
29415,2025-01-19 23:00:00,23,6939,2304,ecom,US,ios,14.39,0
29416,2025-02-05 01:00:00,1,8770,2258,card_present,US,web,24.17,0
29417,2025-01-14 03:00:00,3,21394,1315,ecom,US,android,17.14,0
29418,2025-03-22 03:00:00,3,17657,3394,ecom,CA,android,30.08,0
29419,2025-04-23 03:00:00,3,12292,1509,card_present,IN,web,61.77,0
29420,2025-01-25 04:00:00,4,8232,2496,ecom,DE,web,22.02,0
29421,2025-04-17 09:00:00,9,22896,1839,card_present,US,ios,23.26,0
29422,2025-04-28 01:00:00,1,4700,3870,card_present,US,web,14.76,0
29423,2025-01-28 23:00:00,23,9259,2585,ecom,US,android,17.32,0
29424,2025-03-05 03:00:00,3,8050,2195,card_present,US,android,16.9,0
29425,2025-01-08 07:00:00,7,17082,1749,card_present,IN,web,11.87,0
29426,2025-02-25 15:00:00,15,24140,2397,ecom,IN,ios,33.02,0
29427,2025-04-24 02:00:00,2,19729,1098,card_present,US,android,15.79,0
29428,2025-03-09 10:00:00,10,20426,188,ecom,US,ios,37.96,0
29429,2025-03-22 01:00:00,1,4874,2024,card_present,US,android,128.56,0
29430,2025-02-22 00:00:00,0,20676,1452,card_present,CA,android,28.08,0
29431,2025-01-11 12:00:00,12,1452,629,card_present,CA,web,39.67,0
29432,2025-02-04 05:00:00,5,14630,2814,card_present,US,web,21.01,0
29433,2025-01-04 01:00:00,1,17009,3805,mobile_wallet,US,ios,14.04,0
29434,2025-01-18 08:00:00,8,4364,3381,card_present,US,android,43.23,0
29435,2025-03-06 03:00:00,3,379,424,ecom,DE,android,11.11,0
29436,2025-03-09 09:00:00,9,15966,168,card_present,AU,web,30.6,0
29437,2025-02-07 17:00:00,17,11459,95,ecom,DE,android,39.26,0
29438,2025-03-14 10:00:00,10,2601,1652,card_present,CA,ios,25.9,0
29439,2025-01-14 17:00:00,17,8931,1046,card_present,US,android,46.27,0
29440,2025-04-11 16:00:00,16,5237,194,ecom,IN,android,98.23,0
29441,2025-03-30 12:00:00,12,7488,1805,card_present,CA,ios,11.91,0
29442,2025-01-19 02:00:00,2,6888,657,card_present,AU,web,17.53,0
29443,2025-02-21 08:00:00,8,19613,3749,ecom,US,android,31.52,0
29444,2025-04-30 09:00:00,9,24716,775,ecom,US,web,51.74,0
29445,2025-03-07 14:00:00,14,23049,861,card_present,GB,android,56.78,0
29446,2025-04-10 17:00:00,17,22806,1530,ecom,AU,android,16.7,0
29447,2025-01-20 13:00:00,13,3560,3183,card_present,CA,ios,36.78,0
29448,2025-01-06 08:00:00,8,17827,463,ecom,US,web,30.58,0
29449,2025-03-06 13:00:00,13,8824,28,card_present,US,web,51.77,0
29450,2025-01-22 15:00:00,15,16804,1809,ecom,US,web,14.5,0
29451,2025-01-10 02:00:00,2,3608,3892,card_present,US,ios,29.73,0
29452,2025-01-12 04:00:00,4,10447,3943,card_present,US,web,8.73,0
29453,2025-01-11 13:00:00,13,222,3309,card_present,CA,ios,33.66,0
29454,2025-03-05 05:00:00,5,2060,961,ecom,CA,android,12.37,0
29455,2025-02-04 08:00:00,8,16229,1238,ecom,AU,ios,34.38,0
29456,2025-01-07 01:00:00,1,8883,1053,card_present,CA,web,21.19,0
29457,2025-02-19 18:00:00,18,2273,897,ecom,US,android,41.51,0
29458,2025-01-21 05:00:00,5,17742,1935,ecom,IN,ios,26.97,0
29459,2025-04-19 07:00:00,7,20883,842,card_present,IN,android,11.12,0
29460,2025-01-25 18:00:00,18,16323,882,card_present,IN,android,27.85,0
29461,2025-04-10 23:00:00,23,8665,1630,card_present,US,web,21.72,0
29462,2025-03-16 17:00:00,17,937,1877,ecom,CA,android,25.67,0
29463,2025-01-06 09:00:00,9,7695,3472,mobile_wallet,IN,web,18.16,0
29464,2025-03-11 12:00:00,12,4032,3691,card_present,US,android,45.92,0
29465,2025-01-22 01:00:00,1,15100,1747,card_present,GB,ios,10.38,0
29466,2025-04-16 02:00:00,2,13818,2494,ecom,US,android,8.83,0
29467,2025-01-31 12:00:00,12,10815,2849,card_present,US,android,17.81,0
29468,2025-02-12 03:00:00,3,21148,3610,card_present,CA,web,19.92,0
29469,2025-04-27 16:00:00,16,12326,3490,card_present,US,ios,31.38,0
29470,2025-04-03 21:00:00,21,21951,303,card_present,US,android,13.21,0
29471,2025-03-03 05:00:00,5,2567,2996,ecom,IN,web,19.46,0
29472,2025-02-08 07:00:00,7,4912,2671,ecom,US,android,44.92,0
