datetime,load,solar,wind
2015-01-24 02:00:00+00:00,50036,0,6646
2015-01-24 03:00:00+00:00,49693,0,7358
2015-01-24 04:00:00+00:00,47667,0,7510
2015-01-24 05:00:00+00:00,45995,0,7914
2015-01-24 06:00:00+00:00,48722,0,8086
2015-01-24 07:00:00+00:00,51428,156,7908
2015-01-24 08:00:00+00:00,55079,737,7576
2015-01-24 09:00:00+00:00,57503,1220,7041
2015-01-24 10:00:00+00:00,59551,1730,6166
2015-01-24 11:00:00+00:00,59125,2017,5404
2015-01-24 12:00:00+00:00,57253,1920,5172
2015-01-24 13:00:00+00:00,55673,1324,4835
2015-01-24 14:00:00+00:00,54901,635,4872
2015-01-24 15:00:00+00:00,55054,90,5235
2015-01-24 16:00:00+00:00,59051,4,5623
2015-01-24 17:00:00+00:00,60140,0,6280
2015-01-24 18:00:00+00:00,57728,0,6692
2015-01-24 19:00:00+00:00,53549,0,7029
2015-01-24 20:00:00+00:00,50934,0,7118
2015-01-24 21:00:00+00:00,50692,0,7068
2015-01-24 22:00:00+00:00,47987,0,7497
2015-01-24 23:00:00+00:00,45170,0,7607
2015-01-25 00:00:00+00:00,43335,0,7920
2015-01-25 01:00:00+00:00,42025,0,7826
2015-01-25 02:00:00+00:00,41170,0,7752
2015-01-25 03:00:00+00:00,40914,0,7447
2015-01-25 04:00:00+00:00,40265,0,7119
2015-01-25 05:00:00+00:00,38752,0,6671
2015-01-25 06:00:00+00:00,40614,0,6432
2015-01-25 07:00:00+00:00,43437,126,6012
2015-01-25 08:00:00+00:00,47562,727,5613
2015-01-25 09:00:00+00:00,50737,1388,4778
2015-01-25 10:00:00+00:00,53265,2016,4252
2015-01-25 11:00:00+00:00,52928,2318,3971
2015-01-25 12:00:00+00:00,50749,2242,3615
2015-01-25 13:00:00+00:00,49304,1692,3295
2015-01-25 14:00:00+00:00,48788,877,3053
2015-01-25 15:00:00+00:00,49874,177,3045
2015-01-25 16:00:00+00:00,54456,9,2976
2015-01-25 17:00:00+00:00,56391,0,2958
2015-01-25 18:00:00+00:00,55107,0,2934
2015-01-25 19:00:00+00:00,52595,0,2893
2015-01-25 20:00:00+00:00,51111,0,2738
2015-01-25 21:00:00+00:00,51560,0,2654
2015-01-25 22:00:00+00:00,48789,0,2711
2015-01-25 23:00:00+00:00,45835,0,3042
2015-01-26 00:00:00+00:00,43953,0,3426
2015-01-26 01:00:00+00:00,43477,0,3831
2015-01-26 02:00:00+00:00,43712,0,4285
2015-01-26 03:00:00+00:00,45233,0,4828
2015-01-26 04:00:00+00:00,48992,0,5287
2015-01-26 05:00:00+00:00,57880,0,5866
2015-01-26 06:00:00+00:00,65056,0,6581
2015-01-26 07:00:00+00:00,67736,141,7134
2015-01-26 08:00:00+00:00,67580,542,7861
2015-01-26 09:00:00+00:00,69089,1102,8500
2015-01-26 10:00:00+00:00,70466,1772,9044
2015-01-26 11:00:00+00:00,70243,2250,9818
2015-01-26 12:00:00+00:00,69764,2249,10328
2015-01-26 13:00:00+00:00,68516,1584,10554
2015-01-26 14:00:00+00:00,67528,790,10918
2015-01-26 15:00:00+00:00,67228,157,11718
2015-01-26 16:00:00+00:00,70023,7,12848
2015-01-26 17:00:00+00:00,70369,0,13842
2015-01-26 18:00:00+00:00,68933,0,13989
2015-01-26 19:00:00+00:00,64937,0,13728
2015-01-26 20:00:00+00:00,61186,0,13397
2015-01-26 21:00:00+00:00,58386,0,13712
2015-01-26 22:00:00+00:00,54197,0,14746
2015-01-26 23:00:00+00:00,50928,0,15353
2015-01-27 00:00:00+00:00,48930,0,15522
2015-01-27 01:00:00+00:00,48014,0,15541
2015-01-27 02:00:00+00:00,48329,0,15202
2015-01-27 03:00:00+00:00,49271,0,15180
2015-01-27 04:00:00+00:00,51925,0,15132
2015-01-27 05:00:00+00:00,59335,0,14942
2015-01-27 06:00:00+00:00,66175,0,14962
2015-01-27 07:00:00+00:00,68066,139,14271
2015-01-27 08:00:00+00:00,67553,1033,12804
2015-01-27 09:00:00+00:00,68274,2223,12510
2015-01-27 10:00:00+00:00,69323,3310,12213
2015-01-27 11:00:00+00:00,68822,3723,12171
2015-01-27 12:00:00+00:00,68250,3209,11626
2015-01-27 13:00:00+00:00,67640,2338,11494
2015-01-27 14:00:00+00:00,67050,1294,10512
2015-01-27 15:00:00+00:00,66142,293,9059
2015-01-27 16:00:00+00:00,68693,12,7844
2015-01-27 17:00:00+00:00,69501,0,7646
2015-01-27 18:00:00+00:00,67582,0,7450
2015-01-27 19:00:00+00:00,63622,0,6872
2015-01-27 20:00:00+00:00,60399,0,6610
2015-01-27 21:00:00+00:00,57895,0,6576
2015-01-27 22:00:00+00:00,53741,0,6204
2015-01-27 23:00:00+00:00,50302,0,6288
2015-01-28 00:00:00+00:00,47897,0,6073
2015-01-28 01:00:00+00:00,46744,0,6183
2015-01-28 02:00:00+00:00,46926,0,6673
2015-01-28 03:00:00+00:00,48376,0,7456
2015-01-28 04:00:00+00:00,51543,0,8498
2015-01-28 05:00:00+00:00,58842,0,9740
2015-01-28 06:00:00+00:00,65909,0,11304
2015-01-28 07:00:00+00:00,67905,143,12770
2015-01-28 08:00:00+00:00,68286,900,14602
2015-01-28 09:00:00+00:00,69411,1895,16524
2015-01-28 10:00:00+00:00,70676,2848,18851
2015-01-28 11:00:00+00:00,70728,3445,21088
2015-01-28 12:00:00+00:00,70546,3302,23099
2015-01-28 13:00:00+00:00,69941,2438,24618
2015-01-28 14:00:00+00:00,70001,1299,25472
2015-01-28 15:00:00+00:00,69995,299,26698
2015-01-28 16:00:00+00:00,72602,12,27153
2015-01-28 17:00:00+00:00,73056,0,27082
2015-01-28 18:00:00+00:00,70852,0,26199
2015-01-28 19:00:00+00:00,66773,0,25981
2015-01-28 20:00:00+00:00,64029,0,25527
2015-01-28 21:00:00+00:00,62493,0,24532
2015-01-28 22:00:00+00:00,58050,0,23422
2015-01-28 23:00:00+00:00,51718,0,22152
2015-01-29 00:00:00+00:00,49553,0,21690
2015-01-29 01:00:00+00:00,47947,0,21180
2015-01-29 02:00:00+00:00,48325,0,20759
2015-01-29 03:00:00+00:00,49098,0,20608
2015-01-29 04:00:00+00:00,51069,0,20677
2015-01-29 05:00:00+00:00,60108,0,21100
2015-01-29 06:00:00+00:00,68369,1,21618
2015-01-29 07:00:00+00:00,69947,375,21839
2015-01-29 08:00:00+00:00,70513,2341,21686
2015-01-29 09:00:00+00:00,72034,4195,21974
2015-01-29 10:00:00+00:00,73022,5282,21474
2015-01-29 11:00:00+00:00,72523,5502,21339
2015-01-29 12:00:00+00:00,71514,4717,20073
2015-01-29 13:00:00+00:00,70968,3318,18271
2015-01-29 14:00:00+00:00,69546,1691,15844
2015-01-29 15:00:00+00:00,67644,349,13674
2015-01-29 16:00:00+00:00,69390,13,12592
2015-01-29 17:00:00+00:00,69947,0,11967
2015-01-29 18:00:00+00:00,68023,0,10881
2015-01-29 19:00:00+00:00,64160,0,9985
2015-01-29 20:00:00+00:00,60839,0,9172
2015-01-29 21:00:00+00:00,57982,0,8510
2015-01-29 22:00:00+00:00,53735,0,7770
2015-01-29 23:00:00+00:00,49958,0,6871
2015-01-30 00:00:00+00:00,47989,0,6333
2015-01-30 01:00:00+00:00,47349,0,5694
2015-01-30 02:00:00+00:00,47400,0,5522
2015-01-30 03:00:00+00:00,48344,0,5618
2015-01-30 04:00:00+00:00,50827,0,5617
2015-01-30 05:00:00+00:00,58149,0,5802
2015-01-30 06:00:00+00:00,64955,1,5798
2015-01-30 07:00:00+00:00,67298,136,5953
2015-01-30 08:00:00+00:00,67572,740,6030
2015-01-30 09:00:00+00:00,68506,1549,6111
2015-01-30 10:00:00+00:00,68994,2236,6128
2015-01-30 11:00:00+00:00,68104,2699,5605
2015-01-30 12:00:00+00:00,66617,2607,5472
2015-01-30 13:00:00+00:00,64956,2101,5128
2015-01-30 14:00:00+00:00,63692,1114,4391
2015-01-30 15:00:00+00:00,63858,267,3946
2015-01-30 16:00:00+00:00,67009,12,3618
2015-01-30 17:00:00+00:00,68003,0,3782
2015-01-30 18:00:00+00:00,65945,0,4326
2015-01-30 19:00:00+00:00,61678,0,4632
2015-01-30 20:00:00+00:00,58660,0,4917
2015-01-30 21:00:00+00:00,57038,0,4895
2015-01-30 22:00:00+00:00,53611,0,4923
2015-01-30 23:00:00+00:00,49916,0,4938
2015-01-31 00:00:00+00:00,47746,0,5018
2015-01-31 01:00:00+00:00,46410,0,5478
2015-01-31 02:00:00+00:00,45349,0,6001
2015-01-31 03:00:00+00:00,45100,0,6463
2015-01-31 04:00:00+00:00,44309,0,6502
2015-01-31 05:00:00+00:00,44432,0,6242
2015-01-31 06:00:00+00:00,47920,1,6027
2015-01-31 07:00:00+00:00,52217,152,5834
2015-01-31 08:00:00+00:00,55528,761,5695
2015-01-31 09:00:00+00:00,56930,1847,5495
2015-01-31 10:00:00+00:00,57820,3168,5252
2015-01-31 11:00:00+00:00,57266,3936,5081
2015-01-31 12:00:00+00:00,55338,4204,5022
2015-01-31 13:00:00+00:00,54274,3565,4882
2015-01-31 14:00:00+00:00,53275,2034,4764
2015-01-31 15:00:00+00:00,53257,524,4552
2015-01-31 16:00:00+00:00,57091,21,4728
2015-01-31 17:00:00+00:00,58867,0,5209
2015-01-31 18:00:00+00:00,56302,0,5626
2015-01-31 19:00:00+00:00,52749,0,6051
2015-01-31 20:00:00+00:00,50433,0,6309
2015-01-31 21:00:00+00:00,50447,0,6197
2015-01-31 22:00:00+00:00,47832,0,5922
2015-01-31 23:00:00+00:00,44970,0,5604
2015-02-01 00:00:00+00:00,42588,0,5197
2015-02-01 01:00:00+00:00,41419,0,4854
2015-02-01 02:00:00+00:00,40711,0,4286
2015-02-01 03:00:00+00:00,40349,0,4005
2015-02-01 04:00:00+00:00,39572,0,3879
2015-02-01 05:00:00+00:00,38405,0,3850
2015-02-01 06:00:00+00:00,40428,2,3857
2015-02-01 07:00:00+00:00,43542,356,3690
2015-02-01 08:00:00+00:00,47177,1772,3476
2015-02-01 09:00:00+00:00,49782,3424,3263
2015-02-01 10:00:00+00:00,52288,4372,3415
2015-02-01 11:00:00+00:00,51713,4738,3412
2015-02-01 12:00:00+00:00,49888,4366,3768
2015-02-01 13:00:00+00:00,48499,3310,4216
2015-02-01 14:00:00+00:00,48068,1884,4566
2015-02-01 15:00:00+00:00,48673,440,5243
2015-02-01 16:00:00+00:00,52726,16,5885
2015-02-01 17:00:00+00:00,55560,0,6396
2015-02-01 18:00:00+00:00,54742,0,7156
2015-02-01 19:00:00+00:00,52377,0,7398
2015-02-01 20:00:00+00:00,51031,0,7380
2015-02-01 21:00:00+00:00,51665,0,7684
2015-02-01 22:00:00+00:00,49470,0,7591
2015-02-01 23:00:00+00:00,46854,0,7352
2015-02-02 00:00:00+00:00,45200,0,7332
2015-02-02 01:00:00+00:00,44113,0,7050
2015-02-02 02:00:00+00:00,44358,0,7472
2015-02-02 03:00:00+00:00,46170,0,8120
2015-02-02 04:00:00+00:00,49814,0,8367
2015-02-02 05:00:00+00:00,58252,0,8554
2015-02-02 06:00:00+00:00,65731,2,9231
2015-02-02 07:00:00+00:00,67766,280,9271
2015-02-02 08:00:00+00:00,68504,1346,9087
2015-02-02 09:00:00+00:00,69497,2594,9024
2015-02-02 10:00:00+00:00,70816,3379,9118
2015-02-02 11:00:00+00:00,70683,3908,9780
2015-02-02 12:00:00+00:00,69998,3794,9651
2015-02-02 13:00:00+00:00,68914,2841,9185
2015-02-02 14:00:00+00:00,67616,1624,8408
2015-02-02 15:00:00+00:00,66367,479,7722
2015-02-02 16:00:00+00:00,68792,21,7641
2015-02-02 17:00:00+00:00,69818,0,7420
2015-02-02 18:00:00+00:00,68383,0,7717
2015-02-02 19:00:00+00:00,64286,0,7839
2015-02-02 20:00:00+00:00,61114,0,7771
2015-02-02 21:00:00+00:00,59004,0,7672
2015-02-02 22:00:00+00:00,54828,0,7175
2015-02-02 23:00:00+00:00,51637,0,6798
2015-02-03 00:00:00+00:00,49346,0,6469
2015-02-03 01:00:00+00:00,48665,0,6379
2015-02-03 02:00:00+00:00,48979,0,6454
2015-02-03 03:00:00+00:00,50291,0,6294
2015-02-03 04:00:00+00:00,52625,0,5868
2015-02-03 05:00:00+00:00,59432,0,5628
2015-02-03 06:00:00+00:00,66229,4,5040
2015-02-03 07:00:00+00:00,68343,348,4473
2015-02-03 08:00:00+00:00,68541,1421,3913
2015-02-03 09:00:00+00:00,69494,2775,3734
2015-02-03 10:00:00+00:00,70062,4221,3671
2015-02-03 11:00:00+00:00,69566,5182,3727
2015-02-03 12:00:00+00:00,68133,5163,3525
2015-02-03 13:00:00+00:00,66825,4438,3320
2015-02-03 14:00:00+00:00,66178,2927,3566
2015-02-03 15:00:00+00:00,65394,1008,3268
2015-02-03 16:00:00+00:00,68020,43,3283
2015-02-03 17:00:00+00:00,70061,0,3099
2015-02-03 18:00:00+00:00,68488,0,2824
2015-02-03 19:00:00+00:00,64579,0,2688
2015-02-03 20:00:00+00:00,60867,0,2479
2015-02-03 21:00:00+00:00,58641,0,2446
2015-02-03 22:00:00+00:00,54935,0,2471
2015-02-03 23:00:00+00:00,51766,0,2536
2015-02-04 00:00:00+00:00,49520,0,2338
2015-02-04 01:00:00+00:00,48465,0,2096
2015-02-04 02:00:00+00:00,48612,0,2109
2015-02-04 03:00:00+00:00,49414,0,2172
2015-02-04 04:00:00+00:00,52267,0,2177
2015-02-04 05:00:00+00:00,59640,0,2151
2015-02-04 06:00:00+00:00,66118,8,2012
2015-02-04 07:00:00+00:00,67960,460,1934
2015-02-04 08:00:00+00:00,68634,1850,1586
2015-02-04 09:00:00+00:00,69558,3585,1430
2015-02-04 10:00:00+00:00,70109,5204,1472
2015-02-04 11:00:00+00:00,69332,6035,1479
2015-02-04 12:00:00+00:00,68607,5982,1662
2015-02-04 13:00:00+00:00,67429,4898,1970
2015-02-04 14:00:00+00:00,66531,2970,1961
2015-02-04 15:00:00+00:00,65902,920,1711
2015-02-04 16:00:00+00:00,68285,38,1620
2015-02-04 17:00:00+00:00,70124,0,1488
2015-02-04 18:00:00+00:00,68496,0,1332
2015-02-04 19:00:00+00:00,64621,0,1197
2015-02-04 20:00:00+00:00,61365,0,1150
2015-02-04 21:00:00+00:00,59340,0,1053
2015-02-04 22:00:00+00:00,55132,0,1001
2015-02-04 23:00:00+00:00,51509,0,1117
2015-02-05 00:00:00+00:00,49383,0,1241
2015-02-05 01:00:00+00:00,48090,0,1361
2015-02-05 02:00:00+00:00,47874,0,1500
2015-02-05 03:00:00+00:00,48802,0,1775
2015-02-05 04:00:00+00:00,52022,0,2018
2015-02-05 05:00:00+00:00,59104,0,2076
2015-02-05 06:00:00+00:00,65747,8,2190
2015-02-05 07:00:00+00:00,67665,479,2438
2015-02-05 08:00:00+00:00,67728,1720,2480
2015-02-05 09:00:00+00:00,67856,3440,2708
2015-02-05 10:00:00+00:00,68921,4886,3206
2015-02-05 11:00:00+00:00,68438,5784,3731
2015-02-05 12:00:00+00:00,68247,5524,4627
2015-02-05 13:00:00+00:00,67206,4084,5459
2015-02-05 14:00:00+00:00,66767,2366,6156
2015-02-05 15:00:00+00:00,65983,709,6585
2015-02-05 16:00:00+00:00,67997,40,7599
2015-02-05 17:00:00+00:00,69695,0,8946
2015-02-05 18:00:00+00:00,68348,0,9910
2015-02-05 19:00:00+00:00,64382,0,10300
2015-02-05 20:00:00+00:00,61280,0,10322
2015-02-05 21:00:00+00:00,59169,0,10310
2015-02-05 22:00:00+00:00,55249,0,10475
2015-02-05 23:00:00+00:00,51750,0,10106
2015-02-06 00:00:00+00:00,49990,0,9824
2015-02-06 01:00:00+00:00,48997,0,9653
2015-02-06 02:00:00+00:00,48939,0,9286
2015-02-06 03:00:00+00:00,49748,0,9340
2015-02-06 04:00:00+00:00,52470,0,9131
2015-02-06 05:00:00+00:00,59658,0,8793
2015-02-06 06:00:00+00:00,66446,10,8552
2015-02-06 07:00:00+00:00,68043,526,7949
2015-02-06 08:00:00+00:00,68305,2316,7551
2015-02-06 09:00:00+00:00,68538,4784,6918
2015-02-06 10:00:00+00:00,68807,7243,6872
2015-02-06 11:00:00+00:00,67587,8706,6712
2015-02-06 12:00:00+00:00,65870,8826,6676
2015-02-06 13:00:00+00:00,63939,7483,6585
2015-02-06 14:00:00+00:00,63912,4789,6668
2015-02-06 15:00:00+00:00,63373,1586,6579
2015-02-06 16:00:00+00:00,66026,75,6425
2015-02-06 17:00:00+00:00,67965,0,5967
2015-02-06 18:00:00+00:00,66207,0,5647
2015-02-06 19:00:00+00:00,62213,0,5300
2015-02-06 20:00:00+00:00,59079,0,4960
2015-02-06 21:00:00+00:00,57628,0,4635
2015-02-06 22:00:00+00:00,54668,0,4411
2015-02-06 23:00:00+00:00,51460,0,4114
2015-02-07 00:00:00+00:00,49354,0,3927
2015-02-07 01:00:00+00:00,47740,0,3973
2015-02-07 02:00:00+00:00,46653,0,4107
2015-02-07 03:00:00+00:00,46222,0,4353
2015-02-07 04:00:00+00:00,45513,0,4847
2015-02-07 05:00:00+00:00,45949,0,5423
2015-02-07 06:00:00+00:00,49099,24,6096
2015-02-07 07:00:00+00:00,52275,1005,6549
2015-02-07 08:00:00+00:00,55355,4138,6723
2015-02-07 09:00:00+00:00,57152,7234,7176
2015-02-07 10:00:00+00:00,58241,9700,7992
2015-02-07 11:00:00+00:00,57618,10610,9095
2015-02-07 12:00:00+00:00,56055,9646,10787
2015-02-07 13:00:00+00:00,55130,7461,12236
2015-02-07 14:00:00+00:00,55224,4482,13910
2015-02-07 15:00:00+00:00,55627,1537,15186
2015-02-07 16:00:00+00:00,58990,87,16191
2015-02-07 17:00:00+00:00,62208,0,17554
2015-02-07 18:00:00+00:00,59966,0,18788
2015-02-07 19:00:00+00:00,56387,0,19987
2015-02-07 20:00:00+00:00,53164,0,21303
2015-02-07 21:00:00+00:00,53710,0,22170
2015-02-07 22:00:00+00:00,51022,0,22792
2015-02-07 23:00:00+00:00,47987,0,23061
2015-02-08 00:00:00+00:00,45545,0,23570
2015-02-08 01:00:00+00:00,44199,0,24104
2015-02-08 02:00:00+00:00,43341,0,23560
2015-02-08 03:00:00+00:00,42864,0,22569
2015-02-08 04:00:00+00:00,41613,0,21562
2015-02-08 05:00:00+00:00,40112,0,20382
2015-02-08 06:00:00+00:00,42570,14,19683
2015-02-08 07:00:00+00:00,45642,915,18382
2015-02-08 08:00:00+00:00,49674,3238,18171
2015-02-08 09:00:00+00:00,52319,6114,17565
2015-02-08 10:00:00+00:00,53565,8144,17094
2015-02-08 11:00:00+00:00,52667,9309,16876
2015-02-08 12:00:00+00:00,50574,9369,15713
2015-02-08 13:00:00+00:00,49096,8060,14814
2015-02-08 14:00:00+00:00,48090,5300,13466
2015-02-08 15:00:00+00:00,48388,1842,11963
2015-02-08 16:00:00+00:00,51802,124,10957
2015-02-08 17:00:00+00:00,56987,0,11306
2015-02-08 18:00:00+00:00,55814,0,11598
2015-02-08 19:00:00+00:00,53581,0,12208
2015-02-08 20:00:00+00:00,53083,0,13407
2015-02-08 21:00:00+00:00,54252,0,14679
2015-02-08 22:00:00+00:00,51823,0,15482
2015-02-08 23:00:00+00:00,49185,0,16310
2015-02-09 00:00:00+00:00,47212,0,17170
2015-02-09 01:00:00+00:00,46103,0,17510
2015-02-09 02:00:00+00:00,46327,0,17992
2015-02-09 03:00:00+00:00,47456,0,18673
2015-02-09 04:00:00+00:00,51033,0,19066
2015-02-09 05:00:00+00:00,59555,0,19705
2015-02-09 06:00:00+00:00,66376,7,19646
2015-02-09 07:00:00+00:00,69134,252,19228
2015-02-09 08:00:00+00:00,69865,949,18352
2015-02-09 09:00:00+00:00,71259,1848,17916
2015-02-09 10:00:00+00:00,72084,2587,17748
2015-02-09 11:00:00+00:00,71837,2883,18039
2015-02-09 12:00:00+00:00,71434,2673,18011
2015-02-09 13:00:00+00:00,70544,2120,17461
2015-02-09 14:00:00+00:00,69437,1241,16225
2015-02-09 15:00:00+00:00,68384,440,15186
2015-02-09 16:00:00+00:00,69663,49,14026
2015-02-09 17:00:00+00:00,70773,0,13282
2015-02-09 18:00:00+00:00,69111,0,12630
2015-02-09 19:00:00+00:00,64833,0,11672
2015-02-09 20:00:00+00:00,61349,0,11280
2015-02-09 21:00:00+00:00,58830,0,10939
2015-02-09 22:00:00+00:00,54184,0,10546
2015-02-09 23:00:00+00:00,50396,0,10202
2015-02-10 00:00:00+00:00,48226,0,9629
2015-02-10 01:00:00+00:00,47472,0,9482
2015-02-10 02:00:00+00:00,47559,0,9236
2015-02-10 03:00:00+00:00,48729,0,8629
2015-02-10 04:00:00+00:00,51746,0,7996
2015-02-10 05:00:00+00:00,59573,0,7654
2015-02-10 06:00:00+00:00,66220,15,7623
2015-02-10 07:00:00+00:00,68149,400,7205
2015-02-10 08:00:00+00:00,68287,1545,6959
2015-02-10 09:00:00+00:00,69646,2848,7091
2015-02-10 10:00:00+00:00,70388,3889,6971
2015-02-10 11:00:00+00:00,70311,4495,7152
2015-02-10 12:00:00+00:00,69650,4231,6857
2015-02-10 13:00:00+00:00,68872,3429,6596
2015-02-10 14:00:00+00:00,67876,2262,6083
2015-02-10 15:00:00+00:00,66345,928,5077
2015-02-10 16:00:00+00:00,67816,87,4294
2015-02-10 17:00:00+00:00,70163,0,3856
2015-02-10 18:00:00+00:00,67790,0,3435
2015-02-10 19:00:00+00:00,63931,0,3151
2015-02-10 20:00:00+00:00,60369,0,3050
2015-02-10 21:00:00+00:00,57864,0,2912
2015-02-10 22:00:00+00:00,53636,0,2588
2015-02-10 23:00:00+00:00,49854,0,2277
2015-02-11 00:00:00+00:00,47626,0,2050
2015-02-11 01:00:00+00:00,46926,0,1859
2015-02-11 02:00:00+00:00,47246,0,1615
2015-02-11 03:00:00+00:00,48381,0,1346
2015-02-11 04:00:00+00:00,51287,0,1258
2015-02-11 05:00:00+00:00,58895,0,1168
2015-02-11 06:00:00+00:00,65271,23,1043
2015-02-11 07:00:00+00:00,67436,475,975
2015-02-11 08:00:00+00:00,67959,1556,836
2015-02-11 09:00:00+00:00,69101,2772,701
2015-02-11 10:00:00+00:00,69619,3838,602
2015-02-11 11:00:00+00:00,69204,4628,495
2015-02-11 12:00:00+00:00,68189,5044,468
2015-02-11 13:00:00+00:00,66891,4671,423
2015-02-11 14:00:00+00:00,66036,3384,486
2015-02-11 15:00:00+00:00,65046,1470,627
2015-02-11 16:00:00+00:00,67168,150,849
2015-02-11 17:00:00+00:00,70370,0,1082
2015-02-11 18:00:00+00:00,68840,0,1257
2015-02-11 19:00:00+00:00,64206,0,1360
2015-02-11 20:00:00+00:00,60788,0,1400
2015-02-11 21:00:00+00:00,58522,0,1386
2015-02-11 22:00:00+00:00,54122,0,1462
2015-02-11 23:00:00+00:00,50727,0,1408
2015-02-12 00:00:00+00:00,48646,0,1301
2015-02-12 01:00:00+00:00,47769,0,1182
2015-02-12 02:00:00+00:00,48091,0,996
2015-02-12 03:00:00+00:00,48951,0,800
2015-02-12 04:00:00+00:00,51356,0,755
2015-02-12 05:00:00+00:00,59314,0,781
2015-02-12 06:00:00+00:00,65776,34,844
2015-02-12 07:00:00+00:00,67984,688,877
2015-02-12 08:00:00+00:00,68469,2526,824
2015-02-12 09:00:00+00:00,69373,4688,614
2015-02-12 10:00:00+00:00,69971,6340,506
2015-02-12 11:00:00+00:00,69006,7222,478
2015-02-12 12:00:00+00:00,67682,7158,417
2015-02-12 13:00:00+00:00,66164,6087,364
2015-02-12 14:00:00+00:00,65056,4116,357
2015-02-12 15:00:00+00:00,63735,1598,508
2015-02-12 16:00:00+00:00,65556,132,764
2015-02-12 17:00:00+00:00,68245,0,1185
2015-02-12 18:00:00+00:00,66865,0,1431
2015-02-12 19:00:00+00:00,62818,0,1579
2015-02-12 20:00:00+00:00,59649,0,1788
2015-02-12 21:00:00+00:00,57747,0,1932
2015-02-12 22:00:00+00:00,53870,0,1957
2015-02-12 23:00:00+00:00,50928,0,2235
2015-02-13 00:00:00+00:00,48823,0,2412
2015-02-13 01:00:00+00:00,47766,0,2554
2015-02-13 02:00:00+00:00,48053,0,2604
2015-02-13 03:00:00+00:00,49087,0,2633
2015-02-13 04:00:00+00:00,51778,0,2741
2015-02-13 05:00:00+00:00,58617,0,2994
2015-02-13 06:00:00+00:00,64405,56,3031
2015-02-13 07:00:00+00:00,66284,1112,2978
2015-02-13 08:00:00+00:00,67102,4090,2939
2015-02-13 09:00:00+00:00,68030,7510,2674
2015-02-13 10:00:00+00:00,68096,10043,2391
2015-02-13 11:00:00+00:00,66637,11346,2326
2015-02-13 12:00:00+00:00,64768,11393,2076
2015-02-13 13:00:00+00:00,63228,9770,2172
2015-02-13 14:00:00+00:00,62248,6481,2570
2015-02-13 15:00:00+00:00,61665,2509,3255
2015-02-13 16:00:00+00:00,63412,222,4660
2015-02-13 17:00:00+00:00,66885,0,6420
2015-02-13 18:00:00+00:00,65516,0,7226
2015-02-13 19:00:00+00:00,61200,0,7416
2015-02-13 20:00:00+00:00,57881,0,7417
2015-02-13 21:00:00+00:00,55927,0,7179
2015-02-13 22:00:00+00:00,52645,0,6940
2015-02-13 23:00:00+00:00,49281,0,6499
2015-02-14 00:00:00+00:00,46962,0,6276
2015-02-14 01:00:00+00:00,45578,0,6020
2015-02-14 02:00:00+00:00,45026,0,5723
2015-02-14 03:00:00+00:00,44840,0,5594
2015-02-14 04:00:00+00:00,44414,0,5506
2015-02-14 05:00:00+00:00,44480,0,5322
2015-02-14 06:00:00+00:00,47284,78,5212
2015-02-14 07:00:00+00:00,51271,1672,4808
2015-02-14 08:00:00+00:00,54323,4937,3936
2015-02-14 09:00:00+00:00,55837,8335,3006
2015-02-14 10:00:00+00:00,56673,10791,2294
2015-02-14 11:00:00+00:00,55120,11580,1962
2015-02-14 12:00:00+00:00,52871,11112,1894
2015-02-14 13:00:00+00:00,51559,9593,1913
2015-02-14 14:00:00+00:00,50675,6360,2320
2015-02-14 15:00:00+00:00,50944,2492,2956
2015-02-14 16:00:00+00:00,54023,237,4279
2015-02-14 17:00:00+00:00,57972,0,5952
2015-02-14 18:00:00+00:00,55865,0,7045
2015-02-14 19:00:00+00:00,52366,0,7524
2015-02-14 20:00:00+00:00,50115,0,7312
2015-02-14 21:00:00+00:00,50301,0,7079
2015-02-14 22:00:00+00:00,47254,0,6604
2015-02-14 23:00:00+00:00,44313,0,6692
2015-02-15 00:00:00+00:00,42543,0,6891
2015-02-15 01:00:00+00:00,41626,0,7476
2015-02-15 02:00:00+00:00,41344,0,7855
2015-02-15 03:00:00+00:00,41116,0,8344
2015-02-15 04:00:00+00:00,40675,0,8827
2015-02-15 05:00:00+00:00,39894,0,8952
2015-02-15 06:00:00+00:00,41345,84,9045
2015-02-15 07:00:00+00:00,44648,1611,8916
2015-02-15 08:00:00+00:00,48033,4556,7800
2015-02-15 09:00:00+00:00,50354,7356,6865
2015-02-15 10:00:00+00:00,52187,9458,6709
2015-02-15 11:00:00+00:00,51067,10472,6664
2015-02-15 12:00:00+00:00,48223,10441,6658
2015-02-15 13:00:00+00:00,46911,8910,6728
2015-02-15 14:00:00+00:00,46158,5752,6946
2015-02-15 15:00:00+00:00,45824,2128,6960
2015-02-15 16:00:00+00:00,49343,174,8495
2015-02-15 17:00:00+00:00,54419,0,10144
2015-02-15 18:00:00+00:00,53699,0,10697
2015-02-15 19:00:00+00:00,51089,0,10514
2015-02-15 20:00:00+00:00,49778,0,10303
2015-02-15 21:00:00+00:00,50267,0,10491
2015-02-15 22:00:00+00:00,47736,0,10426
2015-02-15 23:00:00+00:00,45324,0,10146
2015-02-16 00:00:00+00:00,43731,0,10100
2015-02-16 01:00:00+00:00,43027,0,10045
2015-02-16 02:00:00+00:00,43705,0,9775
