customer_id,plan,region,acquisition_channel,tenure_months,seats,monthly_price,tickets_last_90d,nps,weekly_active_days,feature_adoption,used_discount,churned
C002536,pro,NA,paid,27,9,48.35,3,52.0,3.6,0.249,0,0
C002537,pro,NA,organic,19,9,48.93,1,15.6,4.51,0.22,0,1
C002538,basic,LATAM,sales,35,8,29.98,3,25.0,4.13,0.472,0,1
C002539,basic,NA,sales,52,6,32.49,5,51.8,4.38,0.16,0,0
C002540,basic,NA,partner,2,3,22.34,2,7.8,5.67,0.104,1,0
C002541,basic,NA,partner,27,9,33.21,1,55.3,3.63,0.131,0,0
C002542,basic,NA,sales,3,13,21.09,0,-3.0,4.43,0.165,0,0
C002543,basic,NA,paid,39,5,26.06,2,28.9,2.93,0.326,0,0
C002544,basic,LATAM,sales,5,11,29.31,1,-9.3,4.12,0.534,0,0
C002545,basic,NA,organic,19,5,10.0,4,17.3,4.12,0.748,0,0
C002546,basic,EU,paid,45,12,20.11,2,53.6,2.3,0.208,0,0
C002547,enterprise,APAC,paid,46,43,147.91,1,-18.3,2.91,0.457,0,1
C002548,basic,EU,organic,14,5,26.33,3,-12.9,2.17,0.397,1,1
C002549,basic,APAC,organic,31,6,25.0,1,52.6,3.81,0.842,0,1
C002550,basic,EU,organic,12,9,12.64,2,14.6,3.51,0.376,0,0
C002551,basic,EU,organic,36,8,23.03,0,20.8,5.1,0.446,0,0
C002552,basic,EU,organic,1,8,17.15,1,46.4,4.62,0.048,0,0
C002553,pro,APAC,organic,49,5,67.56,0,44.8,3.97,0.145,0,0
C002554,enterprise,APAC,partner,2,33,223.81,3,-4.3,4.66,0.345,0,0
C002555,basic,APAC,paid,37,7,26.02,1,25.8,4.37,0.676,1,0
C002556,pro,NA,paid,25,6,63.52,1,29.8,4.97,0.234,0,1
C002557,basic,EU,organic,14,9,25.1,1,23.7,5.05,0.367,0,1
C002558,basic,APAC,partner,33,8,22.23,1,10.0,6.38,0.412,0,0
C002559,basic,NA,organic,9,7,26.6,2,36.7,4.86,0.169,0,0
C002560,basic,APAC,organic,35,5,18.42,1,13.3,2.13,0.359,0,0
C002561,pro,NA,paid,39,8,64.58,1,31.1,5.54,0.695,0,0
C002562,pro,NA,sales,28,4,70.1,2,26.7,2.82,0.224,0,0
C002563,pro,APAC,sales,22,5,57.19,1,38.2,6.3,0.136,0,0
C002564,basic,NA,partner,28,6,25.97,2,-15.1,3.24,0.269,1,0
C002565,pro,NA,paid,58,7,57.97,0,32.2,5.96,0.48,0,0
C002566,basic,NA,paid,46,9,24.28,2,65.0,2.23,0.305,0,0
C002567,basic,APAC,paid,1,5,23.14,1,56.1,5.85,0.234,0,1
C002568,basic,EU,organic,18,11,35.2,0,12.2,6.19,0.327,1,0
C002569,pro,EU,organic,2,7,80.45,1,36.7,6.46,0.311,0,1
C002570,enterprise,APAC,sales,15,26,204.02,1,15.7,5.78,0.593,0,0
C002571,basic,EU,sales,47,5,20.53,1,10.4,4.2,0.435,0,0
C002572,pro,LATAM,organic,52,8,60.2,1,32.5,3.88,0.263,1,0
C002573,pro,APAC,organic,28,10,73.5,1,22.0,4.15,0.741,0,0
C002574,pro,NA,organic,42,9,51.31,0,-21.2,2.32,0.19,0,1
C002575,basic,LATAM,organic,23,10,25.98,1,51.4,3.54,0.551,0,0
C002576,pro,EU,organic,29,12,55.29,2,38.2,5.19,0.529,0,0
C002577,pro,NA,paid,50,6,80.24,1,49.2,6.23,0.526,0,1
C002578,pro,NA,organic,17,6,77.41,2,42.4,3.35,0.575,0,1
C002579,basic,EU,organic,20,6,20.42,2,56.1,3.38,0.639,0,0
C002580,enterprise,NA,organic,9,51,248.82,1,40.2,6.07,0.567,0,0
C002581,basic,EU,partner,14,10,26.93,2,0.2,3.57,0.236,0,0
C002582,pro,NA,organic,3,4,72.6,2,-0.5,2.66,0.726,1,0
C002583,basic,EU,organic,49,6,26.08,1,16.9,5.45,0.446,0,1
C002584,basic,NA,paid,52,16,26.69,2,6.0,3.82,0.422,0,1
C002585,basic,APAC,partner,26,8,34.37,3,-29.8,4.34,0.444,1,1
C002586,basic,NA,organic,36,9,24.78,0,1.9,3.49,0.546,1,1
C002587,basic,NA,paid,15,5,20.18,5,56.0,4.5,0.484,1,0
C002588,basic,NA,organic,3,10,26.76,3,0.9,2.15,0.376,0,0
C002589,basic,EU,paid,31,12,33.16,1,33.8,3.35,0.287,0,0
C002590,basic,EU,organic,10,5,29.38,2,6.7,3.82,0.334,0,0
C002591,pro,EU,sales,51,9,41.06,0,28.4,2.98,0.425,0,1
C002592,pro,NA,sales,17,7,67.89,2,18.7,4.75,0.22,0,0
C002593,pro,APAC,partner,45,8,48.15,1,8.6,6.17,0.712,0,0
C002594,basic,EU,sales,16,5,26.66,2,37.7,4.66,0.564,0,1
C002595,basic,NA,organic,8,7,23.23,1,14.9,3.54,0.418,0,0
C002596,enterprise,APAC,paid,33,41,166.29,1,-1.7,3.06,0.825,0,0
C002597,basic,EU,organic,11,6,29.87,0,25.2,1.05,0.244,1,0
C002598,basic,EU,organic,24,5,18.71,1,64.9,2.5,0.915,1,0
C002599,enterprise,NA,paid,18,36,190.11,1,9.5,3.15,0.297,0,1
C002600,enterprise,NA,paid,53,28,202.08,1,25.3,4.72,0.418,1,0
C002601,basic,EU,paid,31,11,18.73,0,46.5,2.65,0.28,0,0
C002602,pro,NA,sales,44,10,57.48,2,28.3,4.46,0.412,0,0
C002603,basic,NA,paid,36,7,26.76,0,-9.1,5.41,0.793,0,1
C002604,pro,LATAM,sales,55,9,63.4,3,-3.0,2.82,0.447,0,0
C002605,basic,EU,sales,27,8,25.73,3,-19.7,4.07,0.583,1,0
C002606,basic,NA,partner,52,8,26.84,3,22.2,5.4,0.635,0,1
C002607,pro,NA,organic,54,5,81.51,2,-6.3,3.68,0.233,0,0
C002608,basic,APAC,paid,56,8,14.82,1,8.6,3.63,0.519,0,1
C002609,pro,NA,paid,42,11,59.68,2,34.1,3.06,0.282,0,0
C002610,basic,NA,sales,59,6,26.23,0,22.6,2.79,0.348,0,0
C002611,pro,NA,organic,45,9,67.38,2,-15.3,1.9,0.049,0,0
C002612,pro,APAC,organic,19,7,64.36,2,23.5,2.76,0.513,0,0
C002613,basic,EU,organic,10,13,35.92,4,25.1,3.42,0.364,0,1
C002614,pro,NA,organic,13,10,64.9,0,63.7,4.12,0.575,0,0
C002615,basic,NA,partner,35,10,33.08,1,30.8,5.27,0.826,1,1
C002616,basic,EU,organic,10,7,20.69,1,49.8,1.84,0.236,1,0
C002617,basic,EU,organic,15,6,27.73,2,74.4,1.99,0.453,1,1
C002618,pro,EU,paid,38,9,66.86,3,58.0,5.52,0.381,0,0
C002619,pro,NA,organic,20,11,54.27,3,-0.2,3.11,0.291,0,0
C002620,enterprise,APAC,organic,41,36,209.26,1,22.3,4.48,0.434,0,0
C002621,pro,LATAM,paid,60,10,69.54,1,99.1,5.03,0.35,0,0
C002622,enterprise,EU,paid,6,33,231.85,1,6.3,4.34,0.308,0,0
C002623,basic,NA,sales,39,8,29.51,4,25.9,3.63,0.211,0,0
C002624,enterprise,EU,paid,50,24,148.81,1,51.2,4.69,0.692,0,0
C002625,pro,NA,sales,9,5,55.0,1,37.7,3.85,0.755,0,1
C002626,basic,NA,organic,47,12,21.63,3,15.8,3.02,0.597,0,0
C002627,pro,NA,partner,31,16,55.42,0,51.9,3.63,0.564,0,0
C002628,basic,LATAM,paid,38,6,25.43,1,-6.8,3.28,0.577,0,0
C002629,basic,NA,paid,4,16,27.86,3,17.7,3.95,0.147,0,0
C002630,basic,APAC,organic,27,8,27.47,1,39.3,2.31,0.436,0,0
C002631,basic,EU,organic,23,5,18.61,2,1.5,5.15,0.215,0,1
C002632,basic,EU,organic,10,8,20.67,2,60.4,3.55,0.909,0,1
C002633,pro,NA,partner,46,8,71.07,3,44.7,2.29,0.129,0,0
C002634,pro,EU,partner,31,11,63.7,1,59.9,2.73,0.261,0,0
C002635,basic,NA,organic,53,4,20.67,1,77.0,2.45,0.231,1,1
C002636,basic,EU,paid,10,7,21.25,4,34.7,2.2,0.913,0,0
C002637,basic,NA,paid,44,12,31.49,2,-6.7,5.84,0.426,0,1
C002638,basic,NA,paid,37,10,26.54,0,37.4,5.35,0.6,0,0
C002639,pro,EU,organic,40,8,65.13,1,35.6,2.13,0.691,0,0
C002640,basic,NA,sales,19,5,27.0,3,55.9,2.33,0.302,0,0
C002641,pro,NA,paid,42,13,61.34,1,8.5,2.31,0.368,0,0
C002642,pro,LATAM,paid,15,7,53.35,1,-4.4,4.29,0.399,0,0
C002643,pro,NA,paid,46,9,57.47,1,19.8,3.88,0.307,0,0
C002644,pro,NA,paid,27,4,67.85,0,63.6,4.15,0.392,0,1
C002645,basic,NA,organic,29,8,23.52,1,34.5,2.28,0.702,1,0
C002646,pro,NA,sales,35,7,56.25,3,22.6,1.98,0.398,0,0
C002647,pro,EU,organic,6,14,72.02,0,25.6,2.85,0.356,0,0
C002648,pro,NA,partner,23,5,68.87,0,28.6,4.67,0.227,0,0
C002649,pro,EU,sales,13,10,51.8,0,56.6,6.84,0.423,0,0
C002650,pro,EU,paid,58,8,76.61,2,33.5,1.88,0.12,0,0
C002651,enterprise,NA,paid,26,29,259.45,1,74.4,5.34,0.26,0,0
C002652,basic,LATAM,organic,1,7,33.11,2,28.3,4.5,0.185,1,0
C002653,pro,LATAM,organic,2,8,47.7,2,27.0,2.36,0.3,0,1
C002654,pro,NA,paid,55,7,50.78,0,50.6,4.27,0.246,0,0
C002655,basic,NA,organic,10,5,26.56,1,29.0,3.87,0.611,0,0
C002656,enterprise,NA,organic,1,38,193.17,1,91.5,3.94,0.274,0,0
C002657,basic,NA,sales,13,9,13.42,1,12.7,4.65,0.604,1,0
C002658,pro,EU,organic,14,7,52.63,3,20.8,6.14,0.817,0,0
C002659,basic,EU,organic,5,8,28.0,2,-14.9,4.59,0.268,0,0
C002660,basic,NA,organic,60,13,29.85,1,60.5,3.8,0.319,0,1
C002661,pro,NA,paid,4,8,72.93,1,75.2,2.82,0.298,0,0
C002662,basic,NA,organic,44,6,27.19,0,37.2,3.5,0.461,0,0
C002663,basic,LATAM,partner,51,11,31.85,3,65.2,4.01,0.173,0,0
C002664,basic,LATAM,paid,39,8,22.43,1,-7.9,3.21,0.91,0,0
C002665,basic,NA,organic,8,6,20.29,2,48.7,4.74,0.627,0,0
C002666,pro,EU,organic,44,5,67.96,1,42.9,6.08,0.509,0,0
C002667,pro,EU,organic,20,11,69.22,3,78.3,1.53,0.37,0,0
C002668,basic,EU,partner,25,6,26.57,2,44.9,2.81,0.704,0,0
C002669,pro,EU,organic,16,6,64.72,1,44.3,6.03,0.93,0,0
C002670,basic,APAC,organic,48,6,33.33,0,20.8,3.77,0.632,0,1
C002671,pro,NA,organic,35,7,55.21,4,53.3,5.27,0.648,0,0
C002672,basic,NA,organic,10,13,18.74,2,-4.5,2.21,0.041,0,0
C002673,basic,LATAM,paid,25,8,21.14,2,19.2,4.23,0.31,0,0
C002674,basic,NA,organic,48,10,25.69,2,22.5,3.24,0.665,0,0
C002675,pro,NA,sales,57,7,63.75,0,-19.4,3.56,0.187,0,0
C002676,basic,APAC,organic,57,7,28.27,4,44.2,3.16,0.411,0,0
C002677,basic,APAC,paid,9,10,20.55,3,-10.2,5.89,0.464,0,0
C002678,pro,EU,paid,52,9,47.18,2,56.9,2.93,0.359,0,1
C002679,pro,APAC,organic,34,5,66.37,2,3.3,5.2,0.389,0,0
C002680,basic,EU,paid,45,12,25.37,6,26.5,3.7,0.55,0,1
C002681,pro,NA,sales,24,9,55.62,1,48.6,6.11,0.265,0,0
C002682,pro,EU,partner,40,3,64.79,0,82.7,4.49,0.359,0,0
C002683,basic,APAC,sales,16,11,21.24,3,15.3,1.77,0.915,0,0
C002684,pro,APAC,paid,32,9,75.99,1,12.0,3.79,0.377,0,0
C002685,basic,NA,organic,14,6,26.05,0,55.8,3.38,0.638,1,1
C002686,pro,NA,sales,24,6,59.59,1,34.4,4.49,0.346,0,1
C002687,basic,APAC,organic,25,5,26.61,1,43.8,3.86,0.228,1,1
C002688,pro,NA,paid,52,10,48.58,1,38.4,1.49,0.161,0,0
C002689,basic,NA,partner,38,8,26.03,1,27.3,3.14,0.555,0,1
C002690,basic,APAC,sales,39,9,26.37,1,23.4,2.98,0.705,0,0
C002691,enterprise,EU,sales,18,40,207.34,0,70.7,3.6,0.644,0,0
C002692,basic,NA,organic,27,9,28.68,5,-4.2,4.06,0.436,0,0
C002693,pro,NA,paid,29,12,90.06,1,-7.4,4.63,0.593,0,0
C002694,enterprise,NA,organic,48,43,188.94,0,5.3,4.4,0.244,0,0
C002695,pro,APAC,partner,12,3,81.1,1,71.8,0.23,0.461,0,0
C002696,basic,EU,paid,4,9,21.61,3,80.1,4.36,0.238,0,1
C002697,pro,NA,organic,31,9,68.2,1,51.8,5.52,0.241,0,0
C002698,basic,NA,partner,49,8,27.67,0,-17.6,3.84,0.412,1,0
C002699,basic,NA,organic,45,8,18.65,0,45.6,2.76,0.595,0,1
C002700,pro,NA,paid,49,9,60.14,3,26.9,2.4,0.284,0,0
C002701,pro,NA,sales,24,9,69.2,3,5.5,4.86,0.462,0,0
C002702,basic,EU,paid,14,12,24.6,1,65.3,4.09,0.527,0,0
C002703,basic,NA,paid,40,7,14.9,0,64.2,2.82,0.604,0,0
C002704,pro,NA,organic,3,5,69.1,0,13.1,3.84,0.48,0,0
C002705,pro,EU,organic,54,4,60.98,0,54.6,3.05,0.071,0,0
C002706,basic,NA,organic,43,7,22.93,0,14.6,3.0,0.382,0,0
C002707,pro,NA,organic,31,7,67.66,1,31.4,3.66,0.342,1,0
C002708,basic,NA,organic,12,7,29.0,0,-4.7,3.87,0.245,0,1
C002709,basic,NA,paid,16,5,20.66,2,9.8,2.56,0.269,0,0
C002710,pro,NA,paid,60,10,54.91,1,-6.8,3.11,0.905,0,0
C002711,enterprise,APAC,organic,1,42,234.62,2,17.9,6.01,0.294,0,0
C002712,basic,NA,paid,1,7,17.85,5,-14.5,2.32,0.714,0,1
C002713,basic,APAC,sales,21,14,26.55,1,96.4,3.9,0.684,0,1
C002714,basic,APAC,organic,14,5,21.55,0,14.5,4.44,0.471,0,0
C002715,pro,NA,paid,41,9,72.94,3,37.7,2.78,0.669,0,0
C002716,basic,NA,organic,3,3,26.46,3,42.7,2.86,0.452,0,1
C002717,basic,NA,paid,48,9,39.36,2,-10.7,2.61,0.752,0,0
C002718,enterprise,NA,paid,47,38,207.12,0,41.9,2.21,0.399,1,0
C002719,basic,EU,organic,14,12,24.81,5,10.9,5.62,0.437,0,0
C002720,pro,NA,organic,35,6,58.65,2,34.3,2.99,0.254,0,0
C002721,basic,APAC,sales,41,8,16.21,3,27.5,3.59,0.269,0,0
C002722,pro,EU,organic,51,7,74.06,3,21.3,2.34,0.622,0,1
C002723,basic,APAC,paid,44,6,34.16,0,9.3,4.13,0.73,1,0
C002724,basic,APAC,paid,58,9,19.91,1,60.7,2.79,0.543,0,0
C002725,basic,EU,organic,7,8,26.51,0,65.4,4.64,0.764,0,0
C002726,pro,LATAM,paid,37,9,57.88,2,44.1,2.33,0.203,0,1
C002727,pro,LATAM,paid,47,11,76.07,2,38.0,5.86,0.186,0,0
C002728,basic,NA,organic,14,14,27.05,0,5.6,2.78,0.249,0,0
C002729,basic,NA,sales,14,6,16.18,3,40.4,4.05,0.552,0,0
C002730,pro,NA,organic,6,8,72.35,1,18.2,4.08,0.485,0,0
C002731,basic,NA,paid,60,3,25.19,6,-16.1,4.83,0.741,0,1
C002732,basic,EU,organic,52,9,16.23,1,15.5,1.57,0.204,0,0
C002733,pro,NA,organic,8,9,57.16,1,24.3,2.3,0.064,0,0
C002734,basic,EU,paid,15,8,17.39,0,52.4,3.08,0.255,0,0
C002735,basic,APAC,paid,28,6,17.68,0,33.4,5.17,0.281,0,0
C002736,basic,NA,organic,54,7,29.61,5,25.0,3.33,0.48,1,0
C002737,basic,EU,paid,50,13,25.5,1,25.5,5.97,0.862,1,0
C002738,basic,NA,paid,53,7,23.91,1,52.0,6.46,0.46,0,0
C002739,pro,APAC,organic,50,4,67.61,0,3.1,3.55,0.228,0,0
C002740,pro,EU,partner,38,6,76.38,0,31.8,6.58,0.435,0,0
C002741,basic,NA,paid,18,8,22.61,1,56.9,3.11,0.667,1,0
C002742,pro,EU,paid,37,5,45.53,0,31.1,3.94,0.297,0,0
C002743,basic,NA,partner,30,6,30.23,1,23.8,4.1,0.073,1,1
C002744,pro,APAC,paid,58,7,87.14,0,23.6,5.55,0.626,0,0
C002745,basic,EU,sales,27,3,31.71,1,-18.7,5.12,0.811,0,0
C002746,pro,NA,partner,46,8,61.65,2,32.9,3.54,0.3,1,0
C002747,basic,EU,organic,11,11,28.75,3,-2.7,2.79,0.228,0,1
C002748,basic,APAC,organic,41,10,26.28,1,30.5,4.15,0.762,1,1
C002749,basic,APAC,sales,28,7,27.81,1,13.8,4.49,0.671,0,0
C002750,basic,EU,sales,27,12,26.45,1,77.3,5.36,0.262,1,0
C002751,basic,APAC,organic,46,9,28.57,3,20.4,5.9,0.401,0,0
C002752,pro,NA,organic,30,11,58.61,0,-26.9,3.24,0.669,0,0
C002753,pro,APAC,organic,4,9,74.94,1,26.3,2.85,0.126,0,0
C002754,basic,APAC,sales,24,10,32.44,3,-6.9,4.28,0.198,0,0
C002755,pro,NA,sales,58,7,66.27,1,38.5,1.8,0.336,0,0
C002756,pro,NA,partner,57,10,74.32,1,50.7,5.79,0.782,0,0
C002757,pro,NA,organic,37,9,69.58,0,4.1,2.46,0.267,0,1
C002758,pro,NA,sales,39,10,63.27,2,36.1,3.76,0.569,0,0
C002759,pro,NA,organic,16,15,51.09,0,34.2,1.72,0.354,0,0
C002760,basic,NA,organic,47,9,23.3,1,1.9,2.61,0.097,1,1
C002761,pro,EU,organic,36,10,61.4,1,15.8,4.5,0.819,1,0
C002762,enterprise,NA,paid,3,23,169.87,1,63.0,2.26,0.707,0,1
C002763,basic,NA,paid,57,8,25.83,1,23.8,3.06,0.391,0,1
C002764,basic,EU,organic,52,13,23.63,1,19.7,5.97,0.814,0,0
C002765,basic,NA,organic,5,12,19.78,1,32.2,4.27,0.598,1,0
C002766,enterprise,NA,partner,26,38,158.11,0,20.3,3.09,0.517,0,0
C002767,basic,APAC,organic,45,9,20.84,2,24.1,1.68,0.444,1,0
C002768,pro,LATAM,organic,45,7,79.38,1,39.8,5.34,0.48,0,0
C002769,pro,EU,organic,11,5,58.62,2,32.0,5.98,0.516,0,0
C002770,enterprise,NA,organic,3,43,196.11,1,94.6,0.49,0.522,0,1
C002771,basic,NA,organic,60,6,26.64,2,69.1,1.65,0.932,0,0
C002772,pro,LATAM,paid,54,6,68.66,0,29.4,4.8,0.532,0,0
C002773,pro,EU,organic,45,9,85.84,4,35.4,2.66,0.088,0,0
C002774,basic,APAC,organic,40,4,20.37,3,0.9,4.94,0.634,0,0
C002775,pro,EU,partner,42,8,61.82,1,12.9,2.83,0.528,0,0
C002776,basic,NA,organic,28,11,20.7,3,27.8,5.5,0.288,0,0
C002777,pro,NA,partner,42,3,77.33,0,54.0,1.68,0.665,0,0
C002778,basic,APAC,organic,19,9,15.85,4,37.1,3.22,0.436,0,0
C002779,basic,APAC,sales,6,10,24.51,2,34.3,3.22,0.296,0,0
C002780,basic,NA,organic,19,12,18.37,1,18.9,4.57,0.176,0,1
C002781,basic,EU,paid,18,9,21.7,1,-3.0,3.61,0.637,0,0
C002782,basic,NA,paid,19,16,23.28,2,10.8,3.23,0.318,0,1
C002783,pro,LATAM,paid,29,7,72.26,0,14.4,3.08,0.669,0,0
C002784,basic,NA,partner,8,9,16.5,2,42.9,0.89,0.575,0,1
C002785,basic,APAC,organic,25,6,15.58,3,66.9,2.98,0.388,0,0
C002786,pro,NA,organic,28,6,78.76,0,6.7,2.48,0.718,0,0
C002787,pro,EU,sales,12,6,73.35,1,31.7,4.28,0.262,0,0
C002788,basic,EU,sales,28,9,16.22,0,71.9,2.7,0.218,0,0
C002789,enterprise,NA,organic,41,45,191.65,1,23.7,4.59,0.27,0,0
C002790,basic,APAC,paid,25,6,22.55,1,49.8,2.92,0.478,0,0
C002791,pro,APAC,partner,1,10,64.34,1,-5.0,3.36,0.537,0,1
C002792,basic,APAC,partner,43,9,26.06,3,79.1,3.58,0.354,0,0
C002793,pro,NA,sales,35,18,72.43,1,11.8,2.69,0.278,1,0
C002794,enterprise,APAC,partner,26,28,207.39,2,8.0,3.74,0.64,0,1
C002795,pro,EU,organic,2,7,55.21,1,73.0,1.47,0.413,0,0
C002796,pro,EU,paid,6,9,54.11,0,51.6,4.24,0.104,1,0
C002797,pro,EU,organic,5,7,82.44,0,7.9,3.81,0.729,0,0
C002798,basic,EU,organic,52,8,29.92,1,39.3,4.29,0.1,1,0
C002799,pro,NA,partner,19,14,66.99,1,42.4,5.23,0.53,0,0
C002800,pro,NA,paid,26,9,55.06,2,-1.7,6.33,0.678,0,0
C002801,enterprise,NA,organic,42,36,181.23,4,0.8,3.19,0.444,0,0
C002802,basic,NA,paid,40,5,28.72,2,52.0,2.54,0.62,1,1
C002803,basic,NA,organic,4,8,21.92,2,44.5,3.01,0.892,0,0
C002804,pro,NA,organic,56,2,61.67,2,-0.2,5.69,0.227,0,0
C002805,basic,APAC,paid,16,9,31.49,1,25.4,2.22,0.603,0,0
C002806,basic,EU,paid,47,9,23.8,2,46.3,7.0,0.861,1,0
C002807,basic,NA,paid,50,7,31.32,1,32.0,3.78,0.414,0,0
C002808,pro,APAC,organic,33,6,69.96,1,20.2,4.1,0.574,0,1
C002809,basic,LATAM,paid,10,7,27.11,1,9.1,5.78,0.039,0,0
C002810,basic,APAC,organic,33,9,29.45,2,40.8,3.11,0.418,0,0
C002811,basic,APAC,sales,15,7,19.37,1,26.0,4.16,0.312,1,0
C002812,pro,LATAM,organic,51,8,83.81,4,25.3,5.33,0.338,0,0
C002813,pro,EU,sales,46,8,75.6,3,30.8,2.25,0.199,0,0
C002814,basic,LATAM,organic,50,5,30.91,1,50.7,1.32,0.668,0,1
C002815,basic,LATAM,organic,50,14,23.31,3,-21.5,3.9,0.491,0,0
C002816,pro,NA,organic,11,4,49.66,1,15.3,1.96,0.528,0,0
C002817,basic,APAC,partner,2,15,20.68,1,36.3,4.19,0.136,0,0
C002818,pro,APAC,sales,38,9,42.33,1,33.0,3.35,0.516,1,0
C002819,basic,APAC,paid,37,9,27.65,3,77.1,5.02,0.403,0,0
C002820,enterprise,APAC,organic,52,45,195.88,0,36.4,4.89,0.559,0,1
C002821,basic,NA,organic,39,5,36.02,1,59.5,1.38,0.212,0,0
C002822,pro,NA,paid,49,7,80.1,1,49.1,3.04,0.606,0,0
C002823,basic,EU,organic,21,6,20.62,3,56.3,1.95,0.586,0,1
C002824,enterprise,APAC,sales,8,29,190.51,2,23.2,4.16,0.508,0,0
C002825,enterprise,APAC,organic,3,32,152.48,1,0.3,1.95,0.579,0,1
C002826,pro,APAC,partner,27,9,66.9,1,77.0,5.08,0.777,1,0
C002827,basic,APAC,partner,1,6,31.55,0,30.1,1.34,0.875,1,0
C002828,basic,LATAM,organic,32,12,23.72,1,23.9,3.46,0.646,0,1
C002829,pro,NA,organic,25,6,68.81,2,2.0,2.51,0.71,0,0
C002830,pro,LATAM,sales,16,3,71.28,0,44.8,2.98,0.39,0,0
C002831,basic,NA,organic,36,4,28.31,0,-40.1,2.88,0.521,0,1
C002832,basic,EU,paid,41,5,24.89,0,-11.6,3.62,0.047,0,0
C002833,basic,NA,sales,3,13,19.94,0,-14.6,2.06,0.374,0,0
C002834,pro,EU,organic,29,8,56.17,0,-1.6,2.94,0.118,0,0
C002835,pro,NA,sales,57,11,75.23,0,19.7,6.02,0.444,0,0
C002836,pro,NA,organic,18,6,56.53,0,45.0,3.68,0.658,0,0
C002837,pro,EU,paid,47,7,70.9,1,21.8,5.84,0.76,0,0
C002838,basic,APAC,organic,21,5,26.63,1,52.0,3.48,0.703,0,0
C002839,basic,NA,paid,17,9,17.22,3,84.1,2.86,0.336,0,0
C002840,basic,EU,organic,52,14,22.56,2,34.3,1.97,0.161,0,0
C002841,pro,NA,organic,22,4,49.56,1,54.1,4.3,0.376,0,0
C002842,basic,NA,organic,52,12,32.29,2,48.3,5.76,0.521,0,0
C002843,basic,NA,organic,40,8,14.52,2,38.4,5.12,0.256,0,0
C002844,basic,EU,paid,49,5,34.59,5,-4.1,4.52,0.22,0,0
C002845,basic,APAC,organic,49,10,27.9,2,28.1,5.46,0.816,0,0
C002846,pro,EU,organic,55,5,52.34,2,6.3,4.66,0.67,0,0
C002847,basic,APAC,organic,34,8,21.79,5,38.8,4.94,0.653,0,0
C002848,basic,EU,organic,58,7,27.23,3,37.7,4.77,0.491,0,0
C002849,pro,APAC,organic,4,4,77.95,1,17.0,4.87,0.208,1,0
C002850,basic,LATAM,organic,30,6,23.63,3,45.9,2.14,0.435,0,0
C002851,basic,NA,paid,24,17,36.38,4,19.5,2.83,0.724,0,0
C002852,basic,NA,paid,6,4,22.89,2,37.4,6.17,0.442,0,0
C002853,pro,NA,paid,53,6,62.96,4,-1.2,2.77,0.715,0,0
C002854,basic,EU,organic,49,20,29.58,1,-11.0,2.12,0.324,0,0
C002855,pro,EU,sales,45,8,61.06,3,65.5,4.37,0.056,0,0
C002856,enterprise,NA,paid,39,18,229.03,0,55.5,3.37,0.672,0,0
C002857,pro,APAC,paid,37,12,77.65,1,40.9,5.77,0.582,0,0
C002858,basic,LATAM,organic,23,7,34.13,5,7.0,1.66,0.33,0,0
C002859,pro,NA,organic,42,6,76.59,1,4.7,1.95,0.188,0,0
C002860,basic,NA,organic,59,8,23.83,1,-5.0,6.35,0.486,1,0
C002861,basic,NA,organic,16,13,24.85,2,24.7,2.35,0.782,0,0
C002862,basic,NA,paid,21,7,35.69,1,38.6,2.78,0.525,0,0
C002863,basic,APAC,organic,7,6,25.31,1,16.5,3.19,0.456,0,0
C002864,basic,EU,organic,55,11,23.93,1,66.4,0.45,0.288,0,1
C002865,basic,NA,organic,32,10,24.67,1,-26.7,4.32,0.117,1,0
C002866,basic,EU,organic,36,9,27.38,1,48.5,1.71,0.265,0,1
C002867,basic,NA,organic,16,8,23.12,2,25.0,4.44,0.442,0,0
C002868,pro,NA,organic,3,6,52.32,1,29.8,1.46,0.564,0,0
C002869,enterprise,NA,paid,49,25,245.15,1,-43.8,4.61,0.682,0,1
C002870,basic,EU,organic,52,8,20.58,2,9.6,3.31,0.338,1,0
C002871,pro,EU,paid,21,5,65.16,3,-2.2,3.37,0.291,0,0
C002872,basic,APAC,sales,46,16,21.93,1,60.4,4.46,0.125,0,0
C002873,basic,NA,sales,35,5,24.1,1,12.5,4.85,0.059,1,1
C002874,basic,APAC,paid,39,6,24.24,1,-19.6,3.73,0.679,1,0
C002875,basic,NA,organic,11,5,26.32,1,36.0,3.58,0.681,1,0
C002876,basic,NA,paid,37,11,20.18,4,52.5,2.89,0.418,0,1
C002877,basic,APAC,sales,10,9,33.51,2,44.8,4.16,0.346,0,1
C002878,basic,EU,organic,14,11,31.23,1,26.9,5.56,0.441,0,0
C002879,basic,NA,organic,22,4,27.7,1,46.8,4.34,0.361,0,0
C002880,basic,EU,partner,13,11,28.68,3,2.9,2.02,0.412,0,0
C002881,basic,APAC,organic,55,5,19.32,0,35.3,3.62,0.191,0,0
C002882,basic,LATAM,partner,2,12,22.08,2,39.6,2.69,0.32,1,0
C002883,basic,EU,organic,55,5,22.63,5,28.0,2.06,0.247,0,0
C002884,basic,NA,organic,10,7,17.9,1,18.2,3.21,0.441,1,0
C002885,basic,EU,partner,53,4,23.11,1,4.3,4.16,0.472,1,0
C002886,basic,NA,paid,21,8,36.36,1,12.5,4.52,0.217,0,0
